SEASON,PLAYER ID,PLAYER NAME,REBOUND TYPE,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),GSW @ HOU,GSW,HOU,"Thursday, November 15",4,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),SAC @ HOU,SAC,HOU,"Saturday, November 17",1,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),SAC @ HOU,SAC,HOU,"Saturday, November 17",1,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),SAC @ HOU,SAC,HOU,"Saturday, November 17",3,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),SAC @ HOU,SAC,HOU,"Saturday, November 17",3,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),DET @ HOU,DET,HOU,"Wednesday, November 21",1,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),DET @ HOU,DET,HOU,"Wednesday, November 21",2,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:1 Def:3),DET @ HOU,DET,HOU,"Wednesday, November 21",3,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:1 Def:4),DET @ HOU,DET,HOU,"Wednesday, November 21",3,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:1 Def:5),DET @ HOU,DET,HOU,"Wednesday, November 21",3,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:1 Def:6),DET @ HOU,DET,HOU,"Wednesday, November 21",4,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ DET,HOU,DET,"Friday, November 23",1,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ CLE,HOU,CLE,"Saturday, November 24",2,https://videos.nba.com/nba/pbp/media/2018/11/13/0021800200/538/c22e1478-9e68-afa9-420a-8aaf0c3f7914_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ CLE,HOU,CLE,"Saturday, November 24",3,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800279/354/2940b1f8-cefd-82ad-d1e3-79b975c7b3b3_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:1 Def:3),HOU @ CLE,HOU,CLE,"Saturday, November 24",4,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800279/354/2940b1f8-cefd-82ad-d1e3-79b975c7b3b3_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ WAS,HOU,WAS,"Monday, November 26",1,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800279/354/2940b1f8-cefd-82ad-d1e3-79b975c7b3b3_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ WAS,HOU,WAS,"Monday, November 26",1,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800279/354/2940b1f8-cefd-82ad-d1e3-79b975c7b3b3_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),HOU @ WAS,HOU,WAS,"Monday, November 26",2,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800279/354/2940b1f8-cefd-82ad-d1e3-79b975c7b3b3_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),HOU @ WAS,HOU,WAS,"Monday, November 26",3,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800279/354/2940b1f8-cefd-82ad-d1e3-79b975c7b3b3_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:5),HOU @ WAS,HOU,WAS,"Monday, November 26",3,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800279/354/2940b1f8-cefd-82ad-d1e3-79b975c7b3b3_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:6),HOU @ WAS,HOU,WAS,"Monday, November 26",3,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800279/354/2940b1f8-cefd-82ad-d1e3-79b975c7b3b3_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:1 Def:7),HOU @ WAS,HOU,WAS,"Monday, November 26",5,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800296/456/af3f2e49-386e-aa89-a5bb-d62350adbc6b_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),DAL @ HOU,DAL,HOU,"Wednesday, November 28",1,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800296/456/af3f2e49-386e-aa89-a5bb-d62350adbc6b_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),DAL @ HOU,DAL,HOU,"Wednesday, November 28",1,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800296/456/af3f2e49-386e-aa89-a5bb-d62350adbc6b_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),DAL @ HOU,DAL,HOU,"Wednesday, November 28",1,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800296/456/af3f2e49-386e-aa89-a5bb-d62350adbc6b_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),DAL @ HOU,DAL,HOU,"Wednesday, November 28",1,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800296/456/af3f2e49-386e-aa89-a5bb-d62350adbc6b_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:5),DAL @ HOU,DAL,HOU,"Wednesday, November 28",2,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800296/456/af3f2e49-386e-aa89-a5bb-d62350adbc6b_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:6),DAL @ HOU,DAL,HOU,"Wednesday, November 28",2,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800296/456/af3f2e49-386e-aa89-a5bb-d62350adbc6b_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:7),DAL @ HOU,DAL,HOU,"Wednesday, November 28",3,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800296/456/af3f2e49-386e-aa89-a5bb-d62350adbc6b_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:8),DAL @ HOU,DAL,HOU,"Wednesday, November 28",3,https://videos.nba.com/nba/pbp/media/2018/11/28/0021800309/361/07722e1c-5cb4-36d9-f743-c581443e7154_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:1 Def:9),DAL @ HOU,DAL,HOU,"Wednesday, November 28",3,https://videos.nba.com/nba/pbp/media/2018/11/28/0021800309/361/07722e1c-5cb4-36d9-f743-c581443e7154_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:1 Def:10),DAL @ HOU,DAL,HOU,"Wednesday, November 28",3,https://videos.nba.com/nba/pbp/media/2018/11/28/0021800309/361/07722e1c-5cb4-36d9-f743-c581443e7154_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ SAS,HOU,SAS,"Friday, November 30",1,https://videos.nba.com/nba/pbp/media/2018/11/28/0021800309/361/07722e1c-5cb4-36d9-f743-c581443e7154_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ SAS,HOU,SAS,"Friday, November 30",1,https://videos.nba.com/nba/pbp/media/2018/11/28/0021800309/361/07722e1c-5cb4-36d9-f743-c581443e7154_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),HOU @ SAS,HOU,SAS,"Friday, November 30",1,https://videos.nba.com/nba/pbp/media/2018/11/28/0021800309/361/07722e1c-5cb4-36d9-f743-c581443e7154_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),HOU @ SAS,HOU,SAS,"Friday, November 30",2,https://videos.nba.com/nba/pbp/media/2018/11/28/0021800309/361/07722e1c-5cb4-36d9-f743-c581443e7154_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:5),HOU @ SAS,HOU,SAS,"Friday, November 30",3,https://videos.nba.com/nba/pbp/media/2018/11/28/0021800309/361/07722e1c-5cb4-36d9-f743-c581443e7154_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:6),HOU @ SAS,HOU,SAS,"Friday, November 30",3,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800326/338/34e2a1eb-3c5a-d641-3ffd-17d1aa3373d2_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),CHI @ HOU,CHI,HOU,"Saturday, December 1",1,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800326/338/34e2a1eb-3c5a-d641-3ffd-17d1aa3373d2_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),CHI @ HOU,CHI,HOU,"Saturday, December 1",2,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800326/338/34e2a1eb-3c5a-d641-3ffd-17d1aa3373d2_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),CHI @ HOU,CHI,HOU,"Saturday, December 1",2,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800326/338/34e2a1eb-3c5a-d641-3ffd-17d1aa3373d2_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),CHI @ HOU,CHI,HOU,"Saturday, December 1",3,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800326/338/34e2a1eb-3c5a-d641-3ffd-17d1aa3373d2_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:5),CHI @ HOU,CHI,HOU,"Saturday, December 1",3,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800326/338/34e2a1eb-3c5a-d641-3ffd-17d1aa3373d2_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:6),CHI @ HOU,CHI,HOU,"Saturday, December 1",3,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800326/338/34e2a1eb-3c5a-d641-3ffd-17d1aa3373d2_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ MIN,HOU,MIN,"Monday, December 3",1,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800326/338/34e2a1eb-3c5a-d641-3ffd-17d1aa3373d2_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ MIN,HOU,MIN,"Monday, December 3",1,https://videos.nba.com/nba/pbp/media/2018/12/03/0021800348/78/13d2633a-18eb-a7eb-409c-111dfab5f8c4_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),HOU @ MIN,HOU,MIN,"Monday, December 3",2,https://videos.nba.com/nba/pbp/media/2018/12/03/0021800348/78/13d2633a-18eb-a7eb-409c-111dfab5f8c4_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),HOU @ MIN,HOU,MIN,"Monday, December 3",2,https://videos.nba.com/nba/pbp/media/2018/12/03/0021800348/78/13d2633a-18eb-a7eb-409c-111dfab5f8c4_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ UTA,HOU,UTA,"Thursday, December 6",1,https://videos.nba.com/nba/pbp/media/2018/12/03/0021800348/78/13d2633a-18eb-a7eb-409c-111dfab5f8c4_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ UTA,HOU,UTA,"Thursday, December 6",2,https://videos.nba.com/nba/pbp/media/2018/12/03/0021800348/78/13d2633a-18eb-a7eb-409c-111dfab5f8c4_1280x720.mp4
2018-19,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),HOU @ UTA,HOU,UTA,"Thursday, December 6",2,https://videos.nba.com/nba/pbp/media/2018/12/03/0021800348/78/13d2633a-18eb-a7eb-409c-111dfab5f8c4_1280x720.mp4
