SEASON,PLAYER ID,PLAYER NAME,REBOUND TYPE,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:3),MIA @ HOU,MIA,HOU,"Wednesday, November 27",2,https://videos.nba.com/nba/pbp/media/2019/11/27/0021900259/275/19da4a1d-a7a8-1174-549d-76b2f874983e_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:1),HOU @ SAS,HOU,SAS,"Tuesday, December 3",2,https://videos.nba.com/nba/pbp/media/2019/12/03/0021900303/293/b8251a92-c863-74bf-34f7-cd85c5d61abc_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:4),HOU @ SAS,HOU,SAS,"Tuesday, December 3",5,https://videos.nba.com/nba/pbp/media/2019/12/03/0021900303/732/15bdbdbe-df33-d33a-1f03-145c72b0d2e3_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:3 Def:6),HOU @ SAS,HOU,SAS,"Tuesday, December 3",6,https://videos.nba.com/nba/pbp/media/2019/12/03/0021900303/835/3ed89c6e-7f94-95dd-eac3-0c7fc0a8b59e_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:1),PHX @ HOU,PHX,HOU,"Saturday, December 7",1,https://videos.nba.com/nba/pbp/media/2019/12/07/0021900333/148/eb39e5a8-4597-6d81-328c-17c52d10cf1e_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:3),PHX @ HOU,PHX,HOU,"Saturday, December 7",3,https://videos.nba.com/nba/pbp/media/2019/12/07/0021900333/424/d0ff30eb-c4e9-af17-0e70-5470f513fa6d_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),HOU @ ORL,HOU,ORL,"Friday, December 13",1,https://videos.nba.com/nba/pbp/media/2019/12/13/0021900371/14/40973629-4570-9109-3ebd-3796ddf40408_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:3),HOU @ ORL,HOU,ORL,"Friday, December 13",4,https://videos.nba.com/nba/pbp/media/2019/12/13/0021900371/549/dbb5f5c5-fc46-99fc-be1b-d5a3083713bc_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:2),DET @ HOU,DET,HOU,"Saturday, December 14",1,https://videos.nba.com/nba/pbp/media/2019/12/14/0021900386/125/943e8c55-3c69-b6d1-d953-18f828a760bc_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:2),DET @ HOU,DET,HOU,"Saturday, December 14",1,https://videos.nba.com/nba/pbp/media/2019/12/14/0021900386/127/98588e14-e2b6-42d9-894f-8981c6b2751f_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),SAS @ HOU,SAS,HOU,"Monday, December 16",1,https://videos.nba.com/nba/pbp/media/2019/12/16/0021900396/18/4ab097ee-9527-915b-b9c8-dae3081d1123_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:1),SAS @ HOU,SAS,HOU,"Monday, December 16",1,https://videos.nba.com/nba/pbp/media/2019/12/16/0021900396/93/5a116244-009b-91b6-dc4e-f7c65385d982_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:3 Def:3),SAS @ HOU,SAS,HOU,"Monday, December 16",3,https://videos.nba.com/nba/pbp/media/2019/12/16/0021900396/363/bf634a78-8ad5-e283-0cea-d715b3f26d9d_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:2),HOU @ PHX,HOU,PHX,"Saturday, December 21",2,https://videos.nba.com/nba/pbp/media/2019/12/21/0021900437/264/fed25d36-6bb0-d34f-b136-4d5673fa2b77_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:1),HOU @ GSW,HOU,GSW,"Wednesday, December 25",1,https://videos.nba.com/nba/pbp/media/2019/12/25/0021900457/91/176e8998-fd79-55c3-713d-4421699be451_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),BKN @ HOU,BKN,HOU,"Saturday, December 28",1,https://videos.nba.com/nba/pbp/media/2019/12/28/0021900478/20/e3420aa6-265a-71c5-187e-3f0df9023937_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:5),BKN @ HOU,BKN,HOU,"Saturday, December 28",3,https://videos.nba.com/nba/pbp/media/2019/12/28/0021900478/394/bbeba44e-286b-deeb-e79e-2858c62fe734_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:2),PHI @ HOU,PHI,HOU,"Friday, January 3",1,https://videos.nba.com/nba/pbp/media/2020/01/03/0021900520/36/8d473a48-396c-d669-9bd6-5beb7fb91a62_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:3),HOU @ ATL,HOU,ATL,"Wednesday, January 8",2,https://videos.nba.com/nba/pbp/media/2020/01/08/0021900558/348/04c3f49f-e68c-1b0c-bf4f-85be750ca78d_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:7),HOU @ ATL,HOU,ATL,"Wednesday, January 8",4,https://videos.nba.com/nba/pbp/media/2020/01/08/0021900558/731/555e2259-8861-5a5a-9471-b267ebe136bd_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),HOU @ OKC,HOU,OKC,"Thursday, January 9",1,https://videos.nba.com/nba/pbp/media/2020/01/09/0021900566/13/999b0ceb-c350-f2d8-1afb-89827f4ae114_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:1),HOU @ MEM,HOU,MEM,"Tuesday, January 14",2,https://videos.nba.com/nba/pbp/media/2020/01/14/0021900600/193/cfc1c1fb-0f31-3b88-834a-72d0fb037add_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:1),HOU @ MEM,HOU,MEM,"Tuesday, January 14",2,https://videos.nba.com/nba/pbp/media/2020/01/14/0021900600/274/4618ce7c-f81a-cb56-ddd8-ce85f7376843_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:3 Def:2),HOU @ MEM,HOU,MEM,"Tuesday, January 14",3,https://videos.nba.com/nba/pbp/media/2020/01/14/0021900600/373/eea2cc36-2960-9d35-a5bd-a0f6c1169ff3_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:1),POR @ HOU,POR,HOU,"Wednesday, January 15",1,https://videos.nba.com/nba/pbp/media/2020/01/15/0021900611/34/06d8ac2f-43ab-22bd-b08b-29af6b3075a8_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:3),POR @ HOU,POR,HOU,"Wednesday, January 15",2,https://videos.nba.com/nba/pbp/media/2020/01/15/0021900611/281/3cb06604-cf51-3304-884c-53eb6118668e_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:3 Def:5),POR @ HOU,POR,HOU,"Wednesday, January 15",4,https://videos.nba.com/nba/pbp/media/2020/01/15/0021900611/613/844cb165-d831-107b-eac3-2c510b4803a4_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:1),OKC @ HOU,OKC,HOU,"Monday, January 20",1,https://videos.nba.com/nba/pbp/media/2020/01/20/0021900645/70/46afec60-0b56-2e40-95f0-4a9e5723b3e3_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:5),OKC @ HOU,OKC,HOU,"Monday, January 20",3,https://videos.nba.com/nba/pbp/media/2020/01/20/0021900645/422/495c20c5-a2c5-2716-634a-cd48b5de6983_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:4),DEN @ HOU,DEN,HOU,"Wednesday, January 22",4,https://videos.nba.com/nba/pbp/media/2020/01/22/0021900662/599/39dc5c55-a4d7-326a-0e58-b1d999194bfd_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),HOU @ POR,HOU,POR,"Wednesday, January 29",1,https://videos.nba.com/nba/pbp/media/2020/01/29/0021900712/39/5cda9227-9e23-4778-26a2-46af851b9532_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),DAL @ HOU,DAL,HOU,"Friday, January 31",1,https://videos.nba.com/nba/pbp/media/2020/01/31/0021900722/14/f55d7e5a-5078-439c-52a5-08ed631ce2d0_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:4),DAL @ HOU,DAL,HOU,"Friday, January 31",2,https://videos.nba.com/nba/pbp/media/2020/01/31/0021900722/289/c4f7936c-b85a-02ba-2452-47490234d850_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),NOP @ HOU,NOP,HOU,"Sunday, February 2",1,https://videos.nba.com/nba/static/missing.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:8),NOP @ HOU,NOP,HOU,"Sunday, February 2",4,https://videos.nba.com/nba/pbp/media/2020/02/02/0021900738/617/45a3fc22-6f18-48ee-cacf-3e75355e63b3_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:2),CHA @ HOU,CHA,HOU,"Tuesday, February 4",2,https://videos.nba.com/nba/pbp/media/2020/02/04/0021900752/233/3ab35ebd-f50c-6c6e-ca60-8166bc5e450a_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:3),CHA @ HOU,CHA,HOU,"Tuesday, February 4",4,https://videos.nba.com/nba/pbp/media/2020/02/04/0021900752/557/da6d3db3-5012-c373-f090-0063634fce56_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:3 Def:3),CHA @ HOU,CHA,HOU,"Tuesday, February 4",4,https://videos.nba.com/nba/pbp/media/2020/02/04/0021900752/591/45c2cdbe-7560-f6fc-2541-c44e53b8e26a_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:6),UTA @ HOU,UTA,HOU,"Sunday, February 9",3,https://videos.nba.com/nba/pbp/media/2020/02/09/0021900790/399/6a7110ad-93f7-c4b7-81bb-005e38e8c8f6_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),HOU @ UTA,HOU,UTA,"Saturday, February 22",1,https://videos.nba.com/nba/pbp/media/2020/02/22/0021900841/39/b002c195-ae8d-9858-783f-c143fad71879_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),NYK @ HOU,NYK,HOU,"Monday, February 24",1,https://videos.nba.com/nba/pbp/media/2020/02/24/0021900853/44/59522351-176b-8f3b-e83b-6ae2a4886b9e_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:2),NYK @ HOU,NYK,HOU,"Monday, February 24",3,https://videos.nba.com/nba/pbp/media/2020/02/24/0021900853/334/893deb91-153a-df51-1719-ad9d294c6b02_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),MEM @ HOU,MEM,HOU,"Wednesday, February 26",1,https://videos.nba.com/nba/pbp/media/2020/02/26/0021900870/52/7cb7752a-8457-46a3-a473-bb3f68cf5dfc_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:3),MEM @ HOU,MEM,HOU,"Wednesday, February 26",1,https://videos.nba.com/nba/pbp/media/2020/02/26/0021900870/105/65931d56-3633-c526-d4b0-b501fa0d1dd1_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:1),HOU @ NYK,HOU,NYK,"Monday, March 2",2,https://videos.nba.com/nba/pbp/media/2020/03/02/0021900903/241/4607784a-711f-193a-43da-03276a13cc19_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:5),HOU @ CHA,HOU,CHA,"Saturday, March 7",2,https://videos.nba.com/nba/pbp/media/2020/03/07/0021900940/291/5495c4f9-17f9-3efb-1c26-7947f419a734_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),ORL @ HOU,ORL,HOU,"Sunday, March 8",2,https://videos.nba.com/nba/pbp/media/2020/03/08/0021900953/229/932c144b-40e8-5971-f3c0-c0a96d07d534_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:3),ORL @ HOU,ORL,HOU,"Sunday, March 8",3,https://videos.nba.com/nba/pbp/media/2020/03/08/0021900953/448/1c18456d-48b5-f93b-07fd-4d03cfc575a5_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:0),MIL @ HOU,MIL,HOU,"Sunday, August 2",1,https://videos.nba.com/nba/pbp/media/2020/08/02/0021901248/111/733cfe67-7891-fcfa-e567-f23506cbe82f_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:3),HOU @ POR,HOU,POR,"Tuesday, August 4",3,https://videos.nba.com/nba/pbp/media/2020/08/04/0021901261/382/d677130d-4551-3ae9-d584-a48bc0747e05_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:2 Def:3),HOU @ POR,HOU,POR,"Tuesday, August 4",3,https://videos.nba.com/nba/pbp/media/2020/08/04/0021901261/396/125e501c-d5df-52e3-755c-fedd4eb253ae_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:3 Def:3),HOU @ POR,HOU,POR,"Tuesday, August 4",4,https://videos.nba.com/nba/pbp/media/2020/08/04/0021901261/610/49161c4e-221b-c657-afd6-91b4cb03f20f_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:5),LAL @ HOU,LAL,HOU,"Thursday, August 6",3,https://videos.nba.com/nba/pbp/media/2020/08/06/0021901273/484/136d6369-7487-5ecc-cc22-52e258f80bcb_1280x720.mp4
2019-20,1,James Harden,OREB,Harden REBOUND (Off:1 Def:9),IND @ HOU,IND,HOU,"Wednesday, August 12",2,https://videos.nba.com/nba/pbp/media/2020/08/12/0021901304/301/92334524-5c61-849a-9d85-a455cb78d3be_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:4),WAS @ SAS,WAS,SAS,"Saturday, October 26",4,https://videos.nba.com/nba/pbp/media/2019/10/26/0021900033/571/41ec5ce2-5f0b-752d-1343-3ce327418a04_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:0),HOU @ WAS,HOU,WAS,"Wednesday, October 30",2,https://videos.nba.com/nba/pbp/media/2019/10/30/0021900061/301/e8858d3c-bc16-4d0a-78fb-4fb7962c1505_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:3),HOU @ WAS,HOU,WAS,"Wednesday, October 30",4,https://videos.nba.com/nba/pbp/media/2019/10/30/0021900061/560/79316b1b-de3b-ebba-3a74-c0e8e1c34dd3_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:0),DET @ WAS,DET,WAS,"Monday, November 4",1,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900091/106/1a26d343-1153-da9a-f65c-0b0f399ce8f8_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:2),DET @ WAS,DET,WAS,"Monday, November 4",3,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900091/434/07aec44c-3167-f3d7-4489-4d9e1339324d_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:3 Def:2),DET @ WAS,DET,WAS,"Monday, November 4",4,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900091/654/be2d16f4-7fec-c619-5bd6-6f96eb37a2ed_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:0),WAS @ IND,WAS,IND,"Wednesday, November 6",1,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900104/67/00da7c1a-6d5b-d423-e53c-0ee580f0a2c3_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:1),WAS @ IND,WAS,IND,"Wednesday, November 6",3,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900104/481/9e203132-5530-8f3d-1645-1b9f29b31fdb_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:3 Def:1),WAS @ IND,WAS,IND,"Wednesday, November 6",4,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900104/561/fe89ef13-7dfb-86be-716d-2b180c2231b2_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:1),CLE @ WAS,CLE,WAS,"Friday, November 8",3,https://videos.nba.com/nba/pbp/media/2019/11/08/0021900118/412/8d638330-33bc-5198-7ce5-2d169b13dcc3_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:1),WAS @ BOS,WAS,BOS,"Wednesday, November 13",2,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900156/332/1d782a21-c5cb-2b55-5c96-f66696d1055d_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:5),WAS @ ORL,WAS,ORL,"Sunday, November 17",3,https://videos.nba.com/nba/pbp/media/2019/11/17/0021900185/332/b4ef24b6-50b1-5034-e107-89501ca50668_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:4),CHA @ WAS,CHA,WAS,"Friday, November 22",3,https://videos.nba.com/nba/pbp/media/2019/11/22/0021900216/439/9906dd45-2737-c8c5-1cd5-64183c7008ec_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:0),SAC @ WAS,SAC,WAS,"Sunday, November 24",2,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900237/257/1720ca3e-9159-011d-8bf2-33cda5403e81_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:1),SAC @ WAS,SAC,WAS,"Sunday, November 24",4,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900237/563/873408e1-9f58-9427-c97a-4f7a74097ffb_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:0),WAS @ LAL,WAS,LAL,"Friday, November 29",2,https://videos.nba.com/nba/pbp/media/2019/11/29/0021900279/277/47a4a929-6e9b-3638-53de-20aa9dda5364_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:2),ORL @ WAS,ORL,WAS,"Tuesday, December 3",2,https://videos.nba.com/nba/pbp/media/2019/12/03/0021900300/210/10892e19-7e46-2960-f99b-4cadf2143795_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:2),PHI @ WAS,PHI,WAS,"Thursday, December 5",2,https://videos.nba.com/nba/pbp/media/2019/12/05/0021900316/257/06673a5d-de44-822e-21f7-90c4cc8102e9_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:3),PHI @ WAS,PHI,WAS,"Thursday, December 5",3,https://videos.nba.com/nba/pbp/media/2019/12/05/0021900316/393/a8b20e57-b728-c823-1e35-89080d30ee96_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:3 Def:4),PHI @ WAS,PHI,WAS,"Thursday, December 5",4,https://videos.nba.com/nba/pbp/media/2019/12/05/0021900316/564/83085c3b-466c-a7b5-95dc-e35584b2a938_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:4 Def:4),PHI @ WAS,PHI,WAS,"Thursday, December 5",4,https://videos.nba.com/nba/pbp/media/2019/12/05/0021900316/583/b423d539-22a6-84e4-d9dd-2327b3e06906_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:5 Def:5),PHI @ WAS,PHI,WAS,"Thursday, December 5",4,https://videos.nba.com/nba/pbp/media/2019/12/05/0021900316/642/a3540a6a-7c99-2a7e-516b-2ef42d3bd7e6_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:0),WAS @ CHA,WAS,CHA,"Tuesday, December 10",1,https://videos.nba.com/nba/static/missing.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:2),WAS @ CHA,WAS,CHA,"Tuesday, December 10",4,https://videos.nba.com/nba/pbp/media/2019/12/10/0021900352/662/d7bc9856-b108-4ad9-2f70-5c526a61a7c1_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:0),WAS @ MEM,WAS,MEM,"Saturday, December 14",1,https://videos.nba.com/nba/pbp/media/2019/12/14/0021900383/105/e0a7dc6a-b8b5-70da-a5ae-ccf9fcfe7d3b_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:1),WAS @ MEM,WAS,MEM,"Saturday, December 14",2,https://videos.nba.com/nba/pbp/media/2019/12/14/0021900383/250/9c2da1f6-d96a-fd4c-860d-a8f03050ad1c_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:3 Def:1),WAS @ MEM,WAS,MEM,"Saturday, December 14",2,https://videos.nba.com/nba/pbp/media/2019/12/14/0021900383/270/b813fff6-1154-15a0-2fbb-ebad74111928_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:4 Def:5),WAS @ MEM,WAS,MEM,"Saturday, December 14",4,https://videos.nba.com/nba/pbp/media/2019/12/14/0021900383/643/3c9255c1-88b4-d520-06b6-61b4550ab914_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:2),WAS @ DET,WAS,DET,"Monday, December 16",3,https://videos.nba.com/nba/pbp/media/2019/12/16/0021900394/454/7458c84f-1054-daf3-f292-c5e77cf131be_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:5),CHI @ WAS,CHI,WAS,"Wednesday, December 18",4,https://videos.nba.com/nba/pbp/media/2019/12/18/0021900409/655/c90807af-49b2-3d36-c59e-9ea660b362e5_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:1),WAS @ NYK,WAS,NYK,"Monday, December 23",2,https://videos.nba.com/nba/pbp/media/2019/12/23/0021900447/320/3a267770-af66-02c5-1c61-a539691b6dc3_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:1),WAS @ NYK,WAS,NYK,"Monday, December 23",3,https://videos.nba.com/nba/pbp/media/2019/12/23/0021900447/442/41f6a90e-eb18-b417-c9ad-e7ef0d6de9a9_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:3 Def:1),WAS @ NYK,WAS,NYK,"Monday, December 23",3,https://videos.nba.com/nba/pbp/media/2019/12/23/0021900447/477/ed0f78e3-b5e8-def2-65d2-f2ece5aac719_1280x720.mp4
2019-20,2,Bradley Beal,OREB,Beal REBOUND (Off:1 Def:0),WAS @ DET,WAS,DET,"Thursday, December 26",2,https://videos.nba.com/nba/pbp/media/2019/12/26/0021900460/280/dbbb94aa-b534-b597-ab01-19ba705c5a63_1280x720.mp4
