SEASON,PLAYER ID,PLAYER NAME,REBOUND TYPE,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:1),LAL @ OKC,LAL,OKC,"Sunday, October 30",1,https://videos.nba.com/nba/pbp/media/2016/10/30/0021600040/32/32a682ea-f915-3611-a7b6-01f89186d5aa_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:2),LAL @ OKC,LAL,OKC,"Sunday, October 30",2,https://videos.nba.com/nba/pbp/media/2016/10/30/0021600040/177/f65c8226-9cd6-a9da-bc1d-47f608d2b10c_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:3),LAL @ OKC,LAL,OKC,"Sunday, October 30",2,https://videos.nba.com/nba/pbp/media/2016/10/30/0021600040/185/aaed90f1-1a25-719c-6959-e36546a9960e_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:4),LAL @ OKC,LAL,OKC,"Sunday, October 30",2,https://videos.nba.com/nba/pbp/media/2016/10/30/0021600040/216/3e46427c-a7ff-51e9-0d28-6fe2f7e4b08d_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:4 Def:5),LAL @ OKC,LAL,OKC,"Sunday, October 30",3,https://videos.nba.com/nba/pbp/media/2016/10/30/0021600040/329/3682bda7-8407-156a-8a1d-19fcbfd66de3_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:4 Def:6),LAL @ OKC,LAL,OKC,"Sunday, October 30",3,https://videos.nba.com/nba/pbp/media/2016/10/30/0021600040/342/c19f80bc-39e8-a05d-2227-b8ddd598794d_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:4 Def:7),LAL @ OKC,LAL,OKC,"Sunday, October 30",4,https://videos.nba.com/nba/pbp/media/2016/10/30/0021600040/514/3dd2f5f1-50a6-c334-f7f1-791f7ad87998_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:1),OKC @ LAC,OKC,LAC,"Wednesday, November 2",2,https://videos.nba.com/nba/pbp/media/2016/11/02/0021600064/267/d376f11c-a484-8240-445b-663d6f4b77bf_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:2),OKC @ LAC,OKC,LAC,"Wednesday, November 2",4,https://videos.nba.com/nba/pbp/media/2016/11/02/0021600064/467/d616a2ee-83a2-3059-8eff-c629612a821e_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:3),OKC @ LAC,OKC,LAC,"Wednesday, November 2",4,https://videos.nba.com/nba/pbp/media/2016/11/02/0021600064/491/cc3786c0-61ee-f04f-5bb1-a3d0b5ca009e_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:4),OKC @ LAC,OKC,LAC,"Wednesday, November 2",4,https://videos.nba.com/nba/pbp/media/2016/11/02/0021600064/519/d05bc70c-dc56-59b1-3d95-3ecad9b189cf_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:5),OKC @ LAC,OKC,LAC,"Wednesday, November 2",4,https://videos.nba.com/nba/pbp/media/2016/11/02/0021600064/522/92518375-3fdc-916d-53e5-1a778bba2da8_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:1),OKC @ GSW,OKC,GSW,"Thursday, November 3",1,https://videos.nba.com/nba/pbp/media/2016/11/03/0021600069/35/2b7f666b-9301-5490-84d5-d2307506f182_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:2),OKC @ GSW,OKC,GSW,"Thursday, November 3",1,https://videos.nba.com/nba/pbp/media/2016/11/03/0021600069/82/e56b0492-f5a2-f727-7ddb-8df209dcec1d_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:3),OKC @ GSW,OKC,GSW,"Thursday, November 3",2,https://videos.nba.com/nba/pbp/media/2016/11/03/0021600069/255/6f437c55-ce0f-f3ac-88df-cde4f5bdd3d0_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:4),OKC @ GSW,OKC,GSW,"Thursday, November 3",3,https://videos.nba.com/nba/pbp/media/2016/11/03/0021600069/376/176e859a-1868-136d-2dbf-9a6d9a853c47_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:5),OKC @ GSW,OKC,GSW,"Thursday, November 3",3,https://videos.nba.com/nba/pbp/media/2016/11/03/0021600069/390/b0da9e8a-489a-3665-81fc-dcbb0c8d96fd_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:1),MIN @ OKC,MIN,OKC,"Saturday, November 5",1,https://videos.nba.com/nba/pbp/media/2016/11/05/0021600079/20/0d7895bb-6117-90b5-0ee2-df430c8d3580_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:2),MIN @ OKC,MIN,OKC,"Saturday, November 5",1,https://videos.nba.com/nba/pbp/media/2016/11/05/0021600079/27/e81fa5b9-aa4b-3c12-13e2-df19cfd6be7d_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:3),MIN @ OKC,MIN,OKC,"Saturday, November 5",1,https://videos.nba.com/nba/pbp/media/2016/11/05/0021600079/38/fd0a89da-2cf6-57ee-327e-e4e76974a0c3_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:4),MIN @ OKC,MIN,OKC,"Saturday, November 5",1,https://videos.nba.com/nba/pbp/media/2016/11/05/0021600079/62/62c78c83-dc5e-d404-c906-f1c6ca1ce445_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:1),MIA @ OKC,MIA,OKC,"Monday, November 7",2,https://videos.nba.com/nba/pbp/media/2016/11/07/0021600097/201/a6ea2146-4ad6-c956-ccba-472fa584b90c_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:2),MIA @ OKC,MIA,OKC,"Monday, November 7",3,https://videos.nba.com/nba/pbp/media/2016/11/07/0021600097/283/b6aa6fc2-231b-7c4c-79a4-5f04f16c9e45_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:3),MIA @ OKC,MIA,OKC,"Monday, November 7",3,https://videos.nba.com/nba/pbp/media/2016/11/07/0021600097/325/91143805-db98-5dc9-4356-309d07e36721_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:1),TOR @ OKC,TOR,OKC,"Wednesday, November 9",1,https://videos.nba.com/nba/pbp/media/2016/11/09/0021600112/27/a7482a01-c980-8303-8b5b-1fa70ef6ec05_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:2),TOR @ OKC,TOR,OKC,"Wednesday, November 9",2,https://videos.nba.com/nba/pbp/media/2016/11/09/0021600112/147/037d2f91-e261-a91a-0858-97394ccdba61_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:3),TOR @ OKC,TOR,OKC,"Wednesday, November 9",2,https://videos.nba.com/nba/pbp/media/2016/11/09/0021600112/218/92f8ab88-f785-c8d8-3bfd-fbdf9af28e05_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:4),TOR @ OKC,TOR,OKC,"Wednesday, November 9",3,https://videos.nba.com/nba/pbp/media/2016/11/09/0021600112/330/5c05f4ec-a83d-f292-bb31-5ce6027bd5fa_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:5),TOR @ OKC,TOR,OKC,"Wednesday, November 9",4,https://videos.nba.com/nba/pbp/media/2016/11/09/0021600112/450/53e19621-1b74-ddf2-f537-84559cc7f7c0_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:1),LAC @ OKC,LAC,OKC,"Friday, November 11",1,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/8/26e0acbf-29e0-769e-8faf-32ab62eb3612_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:2),LAC @ OKC,LAC,OKC,"Friday, November 11",1,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/20/d2926f39-a3d2-291d-72ff-df3508787916_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:3),LAC @ OKC,LAC,OKC,"Friday, November 11",1,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/23/ec4b5933-10a9-90b7-7b5b-fb5415df077b_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:4),LAC @ OKC,LAC,OKC,"Friday, November 11",1,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/65/334fc7f7-6442-bb14-4ebe-91d541259115_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:5),LAC @ OKC,LAC,OKC,"Friday, November 11",2,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/160/738803c8-17fe-3405-76b7-1a835892bb77_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:6),LAC @ OKC,LAC,OKC,"Friday, November 11",3,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/272/17615b97-02f1-e63f-9234-da6dfe5e4705_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:7),LAC @ OKC,LAC,OKC,"Friday, November 11",3,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/302/a15e3090-0398-512c-270d-5329df6f760b_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:8),LAC @ OKC,LAC,OKC,"Friday, November 11",4,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/463/9eccb88f-88ea-28c9-f9d1-a9e4c31b6caf_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:9),LAC @ OKC,LAC,OKC,"Friday, November 11",4,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/483/1db7646a-5b1c-e25b-b4ed-377a00434570_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:10),LAC @ OKC,LAC,OKC,"Friday, November 11",4,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/507/e9319021-2101-e723-3bda-29a0b6838742_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:11),LAC @ OKC,LAC,OKC,"Friday, November 11",4,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/528/a008e0e9-2f6e-ea65-c165-d8d2094ec60b_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:12),LAC @ OKC,LAC,OKC,"Friday, November 11",4,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/575/97f16869-fd8f-c78a-3b83-7e42aeaca313_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:13),LAC @ OKC,LAC,OKC,"Friday, November 11",4,https://videos.nba.com/nba/pbp/media/2016/11/11/0021600126/583/0502f229-45e9-ee76-7f1c-0a4e39598eb8_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:1),ORL @ OKC,ORL,OKC,"Sunday, November 13",1,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/60/27d21f9f-5eb9-1fb8-68ba-e3ff2d87ad4e_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:2),ORL @ OKC,ORL,OKC,"Sunday, November 13",2,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/178/690af21e-c82b-1775-1681-7faef3b054bd_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:3),ORL @ OKC,ORL,OKC,"Sunday, November 13",2,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/202/d680950c-017c-1f1f-e5e0-ab08afe2cea1_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:4),ORL @ OKC,ORL,OKC,"Sunday, November 13",2,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/241/1c7355a6-e999-acc7-b031-32ffcc721396_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:5),ORL @ OKC,ORL,OKC,"Sunday, November 13",2,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/244/552f3ae7-ae8b-b90b-23f0-b4df67adaa33_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:6),ORL @ OKC,ORL,OKC,"Sunday, November 13",3,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/284/e86d982a-aee5-c71a-5fb6-f2723e82cc0f_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:7),ORL @ OKC,ORL,OKC,"Sunday, November 13",3,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/381/5917f048-f375-6583-bcab-d11937e0750b_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:8),ORL @ OKC,ORL,OKC,"Sunday, November 13",4,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/461/8acb5bca-37b9-0693-30f1-5732d2e9490a_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:9),ORL @ OKC,ORL,OKC,"Sunday, November 13",4,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/473/9ae20c1b-95d7-b75c-5e9f-44ffcb86b0e8_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:10),ORL @ OKC,ORL,OKC,"Sunday, November 13",4,https://videos.nba.com/nba/pbp/media/2016/11/13/0021600141/499/b524845a-855d-b5c7-d934-0d7490d1bc84_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:1),OKC @ DET,OKC,DET,"Monday, November 14",1,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/5/ae4a1935-0f6e-0ea0-17b1-be002a38c90c_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:2),OKC @ DET,OKC,DET,"Monday, November 14",1,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/49/6280beb1-1fc9-36f8-ddf9-449143e8ab83_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:3),OKC @ DET,OKC,DET,"Monday, November 14",2,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/202/1c0d98f6-0488-2aa4-9e66-ccd822ea8fbc_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:4),OKC @ DET,OKC,DET,"Monday, November 14",2,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/223/0b3b5052-21e4-8794-82d6-e98492abf32e_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:5),OKC @ DET,OKC,DET,"Monday, November 14",2,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/233/bcb3b389-9e9e-5639-739d-10cf8dd32888_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:6),OKC @ DET,OKC,DET,"Monday, November 14",2,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/257/5bb3bcf4-9337-936d-6c27-72217d063bd9_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:7),OKC @ DET,OKC,DET,"Monday, November 14",3,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/288/20278a04-0988-461b-9c33-d12baa3efdd7_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:8),OKC @ DET,OKC,DET,"Monday, November 14",3,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/291/f1fff4d1-4179-5d51-53f3-76f168febb38_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:9),OKC @ DET,OKC,DET,"Monday, November 14",3,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/339/f99dc241-1a23-6ad2-99e5-08bbbe21293b_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:10),OKC @ DET,OKC,DET,"Monday, November 14",3,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/343/f8c2d93e-c288-8557-1e2c-43fcafa6c190_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:11),OKC @ DET,OKC,DET,"Monday, November 14",4,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/454/23a69101-b645-86b8-0a95-ac3a4eecc4ce_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:12),OKC @ DET,OKC,DET,"Monday, November 14",4,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/485/b357c80e-29de-1e4f-ea3a-d9ed8f3044c7_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:2 Def:13),OKC @ DET,OKC,DET,"Monday, November 14",4,https://videos.nba.com/nba/pbp/media/2016/11/14/0021600147/500/f6bbc26a-8091-cfa9-4dba-44f8d490e1a8_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:1),HOU @ OKC,HOU,OKC,"Wednesday, November 16",1,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600164/24/fe31ee79-8341-395b-af11-1ac40c7763f5_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:2),HOU @ OKC,HOU,OKC,"Wednesday, November 16",3,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600164/312/1c537d18-e4f7-d1be-a822-b5419761bbd9_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:3),HOU @ OKC,HOU,OKC,"Wednesday, November 16",3,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600164/333/5aa90d69-f316-cb2d-2bc2-faf98953ba6d_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:4),HOU @ OKC,HOU,OKC,"Wednesday, November 16",4,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600164/404/e14a761a-e5e4-a309-3486-47c460b8653a_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:5),HOU @ OKC,HOU,OKC,"Wednesday, November 16",4,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600164/434/a8a3a83a-543e-fa2c-8459-adb0f9a24896_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:6),HOU @ OKC,HOU,OKC,"Wednesday, November 16",4,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600164/455/18a3d3ff-37bf-e671-e03c-463c85ca401e_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:0 Def:1),BKN @ OKC,BKN,OKC,"Friday, November 18",1,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600178/17/e5ac8214-8e9d-cfc2-d047-9ed4af435ca5_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:2),BKN @ OKC,BKN,OKC,"Friday, November 18",2,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600178/199/3b462aa5-a13e-5115-7e68-3a4c0b5c6d15_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:3),BKN @ OKC,BKN,OKC,"Friday, November 18",2,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600178/226/098bf67e-e118-97a3-7da6-115125d4c7af_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:4),BKN @ OKC,BKN,OKC,"Friday, November 18",2,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600178/246/dec6c4e4-f213-f5d0-f6a2-89e4d2daaa9b_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:5),BKN @ OKC,BKN,OKC,"Friday, November 18",2,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600178/267/3d3bf0f9-cd71-e760-b2d7-cca939ede8ac_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:1 Def:6),BKN @ OKC,BKN,OKC,"Friday, November 18",3,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600178/324/a315242c-eb7d-3162-25bf-b954c0db9df5_1280x720.mp4
2016-17,1,Russell Westbrook,DREB,Westbrook REBOUND (Off:3 Def:7),BKN @ OKC,BKN,OKC,"Friday, November 18",4,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600178/519/41ca25d6-60e7-6d4e-8dbf-5d90d3bdecb4_1280x720.mp4
