SEASON,PLAYER ID,PLAYER NAME,REBOUND TYPE,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2019-20,1,James Harden,DREB,Harden REBOUND (Off:2 Def:3),HOU @ BKN,HOU,BKN,"Friday, November 1",3,https://videos.nba.com/nba/pbp/media/2019/11/01/0021900069/387/60f7171f-04a3-0d96-b0db-760143ba69be_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ MIA,HOU,MIA,"Sunday, November 3",2,https://videos.nba.com/nba/pbp/media/2019/11/03/0021900086/282/7da6d575-a0ac-3b08-6241-be52bbf0eb92_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ MIA,HOU,MIA,"Sunday, November 3",2,https://videos.nba.com/nba/pbp/media/2019/11/03/0021900086/319/eacc15d1-6453-1a75-8a2b-832afb05d914_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:3),HOU @ MIA,HOU,MIA,"Sunday, November 3",3,https://videos.nba.com/nba/pbp/media/2019/11/03/0021900086/367/ed1c650b-e70e-880f-15a0-1a7b5785b7d4_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ MEM,HOU,MEM,"Monday, November 4",1,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900093/30/2cf3a9f8-6c82-ab99-e7de-154429e2e207_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:2 Def:2),HOU @ MEM,HOU,MEM,"Monday, November 4",1,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900093/93/92304012-7049-979c-9d5c-776c0e8f7547_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:2 Def:3),HOU @ MEM,HOU,MEM,"Monday, November 4",1,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900093/97/ad44e264-0b1e-a1c3-e927-8628429f6a2e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:2 Def:4),HOU @ MEM,HOU,MEM,"Monday, November 4",1,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900093/104/0fa50564-bde8-140a-35fe-68892c96d22a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:3 Def:5),HOU @ MEM,HOU,MEM,"Monday, November 4",2,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900093/307/81107fce-634a-dcb5-6fd9-5a972c607cb3_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:3 Def:6),HOU @ MEM,HOU,MEM,"Monday, November 4",3,https://videos.nba.com/nba/pbp/media/2019/11/04/0021900093/380/2ddf9f15-59cb-872e-48de-27329a3f99ba_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),GSW @ HOU,GSW,HOU,"Wednesday, November 6",1,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900107/30/ca775332-5c81-33ff-76f4-94b07cf7dc1a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),GSW @ HOU,GSW,HOU,"Wednesday, November 6",1,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900107/65/634f9b32-d70b-db5f-ae5c-849c8920774f_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),GSW @ HOU,GSW,HOU,"Wednesday, November 6",1,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900107/83/551d5ee3-3b8d-f43a-861b-1da9a4917f10_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),GSW @ HOU,GSW,HOU,"Wednesday, November 6",3,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900107/396/5fdadab1-9f17-a829-3578-984154edb047_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ CHI,HOU,CHI,"Saturday, November 9",1,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/30/c37dbb12-52b6-cc81-38e0-9e8d1699463c_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ CHI,HOU,CHI,"Saturday, November 9",1,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/72/813cb45d-b112-b506-4f35-a3d9b111e49e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:3),HOU @ CHI,HOU,CHI,"Saturday, November 9",2,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/254/3c427cfb-10a6-8ba8-ae3f-10949893cd34_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:4),HOU @ CHI,HOU,CHI,"Saturday, November 9",2,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/325/0badb03a-dc7a-4f42-59c7-5c82a0942382_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:5),HOU @ CHI,HOU,CHI,"Saturday, November 9",3,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/391/a2a99c50-7ffa-a2f2-122d-58f3db9c14fe_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:6),HOU @ CHI,HOU,CHI,"Saturday, November 9",3,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/419/83a5ba84-bfed-4584-5184-1248d456726b_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:7),HOU @ CHI,HOU,CHI,"Saturday, November 9",3,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/439/255fd806-5530-d823-a7d0-d271fc9a19f4_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:8),HOU @ CHI,HOU,CHI,"Saturday, November 9",3,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:9),HOU @ CHI,HOU,CHI,"Saturday, November 9",4,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ NOP,HOU,NOP,"Monday, November 11",2,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ NOP,HOU,NOP,"Monday, November 11",2,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),HOU @ NOP,HOU,NOP,"Monday, November 11",4,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),HOU @ NOP,HOU,NOP,"Monday, November 11",4,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),LAC @ HOU,LAC,HOU,"Wednesday, November 13",1,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),LAC @ HOU,LAC,HOU,"Wednesday, November 13",1,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),LAC @ HOU,LAC,HOU,"Wednesday, November 13",1,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),LAC @ HOU,LAC,HOU,"Wednesday, November 13",2,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900129/446/0948f8d0-043b-947f-abe3-065309c29e97_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:5),LAC @ HOU,LAC,HOU,"Wednesday, November 13",4,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:6),LAC @ HOU,LAC,HOU,"Wednesday, November 13",4,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),IND @ HOU,IND,HOU,"Friday, November 15",1,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),IND @ HOU,IND,HOU,"Friday, November 15",1,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),IND @ HOU,IND,HOU,"Friday, November 15",2,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),IND @ HOU,IND,HOU,"Friday, November 15",3,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:5),IND @ HOU,IND,HOU,"Friday, November 15",4,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:6),IND @ HOU,IND,HOU,"Friday, November 15",4,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:7),IND @ HOU,IND,HOU,"Friday, November 15",4,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:8),IND @ HOU,IND,HOU,"Friday, November 15",4,https://videos.nba.com/nba/pbp/media/2019/11/13/0021900157/605/d4a578e0-c176-049a-9f07-1b1d01044421_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ MIN,HOU,MIN,"Saturday, November 16",1,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:2),HOU @ MIN,HOU,MIN,"Saturday, November 16",2,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:3),HOU @ MIN,HOU,MIN,"Saturday, November 16",3,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:4),HOU @ MIN,HOU,MIN,"Saturday, November 16",3,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:5),HOU @ MIN,HOU,MIN,"Saturday, November 16",4,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),POR @ HOU,POR,HOU,"Monday, November 18",1,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),POR @ HOU,POR,HOU,"Monday, November 18",1,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),POR @ HOU,POR,HOU,"Monday, November 18",2,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:4),POR @ HOU,POR,HOU,"Monday, November 18",3,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:5),POR @ HOU,POR,HOU,"Monday, November 18",3,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ DEN,HOU,DEN,"Wednesday, November 20",1,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ DEN,HOU,DEN,"Wednesday, November 20",2,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),HOU @ DEN,HOU,DEN,"Wednesday, November 20",3,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),HOU @ DEN,HOU,DEN,"Wednesday, November 20",3,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:5),HOU @ DEN,HOU,DEN,"Wednesday, November 20",4,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:6),HOU @ DEN,HOU,DEN,"Wednesday, November 20",4,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ LAC,HOU,LAC,"Friday, November 22",1,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ LAC,HOU,LAC,"Friday, November 22",1,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),HOU @ LAC,HOU,LAC,"Friday, November 22",2,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),HOU @ LAC,HOU,LAC,"Friday, November 22",3,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:5),HOU @ LAC,HOU,LAC,"Friday, November 22",3,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:6),HOU @ LAC,HOU,LAC,"Friday, November 22",4,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:7),HOU @ LAC,HOU,LAC,"Friday, November 22",4,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:8),HOU @ LAC,HOU,LAC,"Friday, November 22",4,https://videos.nba.com/nba/pbp/media/2019/11/15/0021900169/614/21e0cd32-b22c-4a89-90fe-e1abb945129e_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),DAL @ HOU,DAL,HOU,"Sunday, November 24",1,https://videos.nba.com/nba/pbp/media/2019/11/22/0021900224/662/3ec5e12f-7fb5-fbbb-5d3b-4d7f2f67255a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),DAL @ HOU,DAL,HOU,"Sunday, November 24",2,https://videos.nba.com/nba/pbp/media/2019/11/22/0021900224/662/3ec5e12f-7fb5-fbbb-5d3b-4d7f2f67255a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),DAL @ HOU,DAL,HOU,"Sunday, November 24",3,https://videos.nba.com/nba/pbp/media/2019/11/22/0021900224/662/3ec5e12f-7fb5-fbbb-5d3b-4d7f2f67255a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:4),DAL @ HOU,DAL,HOU,"Sunday, November 24",3,https://videos.nba.com/nba/pbp/media/2019/11/22/0021900224/662/3ec5e12f-7fb5-fbbb-5d3b-4d7f2f67255a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:5),DAL @ HOU,DAL,HOU,"Sunday, November 24",3,https://videos.nba.com/nba/pbp/media/2019/11/22/0021900224/662/3ec5e12f-7fb5-fbbb-5d3b-4d7f2f67255a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:6),DAL @ HOU,DAL,HOU,"Sunday, November 24",4,https://videos.nba.com/nba/pbp/media/2019/11/22/0021900224/662/3ec5e12f-7fb5-fbbb-5d3b-4d7f2f67255a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:7),DAL @ HOU,DAL,HOU,"Sunday, November 24",4,https://videos.nba.com/nba/pbp/media/2019/11/22/0021900224/662/3ec5e12f-7fb5-fbbb-5d3b-4d7f2f67255a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:8),DAL @ HOU,DAL,HOU,"Sunday, November 24",4,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900235/642/8f45183d-ef15-5fec-b2e3-2d1e82643b2a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),MIA @ HOU,MIA,HOU,"Wednesday, November 27",1,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900235/642/8f45183d-ef15-5fec-b2e3-2d1e82643b2a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),MIA @ HOU,MIA,HOU,"Wednesday, November 27",2,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900235/642/8f45183d-ef15-5fec-b2e3-2d1e82643b2a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),MIA @ HOU,MIA,HOU,"Wednesday, November 27",2,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900235/642/8f45183d-ef15-5fec-b2e3-2d1e82643b2a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:2 Def:4),MIA @ HOU,MIA,HOU,"Wednesday, November 27",4,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900235/642/8f45183d-ef15-5fec-b2e3-2d1e82643b2a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),ATL @ HOU,ATL,HOU,"Saturday, November 30",1,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900235/642/8f45183d-ef15-5fec-b2e3-2d1e82643b2a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),ATL @ HOU,ATL,HOU,"Saturday, November 30",2,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900235/642/8f45183d-ef15-5fec-b2e3-2d1e82643b2a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:3),ATL @ HOU,ATL,HOU,"Saturday, November 30",3,https://videos.nba.com/nba/pbp/media/2019/11/24/0021900235/642/8f45183d-ef15-5fec-b2e3-2d1e82643b2a_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ SAS,HOU,SAS,"Tuesday, December 3",1,https://videos.nba.com/nba/pbp/media/2019/11/30/0021900282/379/586d4a12-d7a2-285c-71e6-351b52df7b22_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:2),HOU @ SAS,HOU,SAS,"Tuesday, December 3",3,https://videos.nba.com/nba/pbp/media/2019/11/30/0021900282/379/586d4a12-d7a2-285c-71e6-351b52df7b22_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:3),HOU @ SAS,HOU,SAS,"Tuesday, December 3",3,https://videos.nba.com/nba/pbp/media/2019/11/30/0021900282/379/586d4a12-d7a2-285c-71e6-351b52df7b22_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:1 Def:4),HOU @ SAS,HOU,SAS,"Tuesday, December 3",4,https://videos.nba.com/nba/pbp/media/2019/11/30/0021900282/379/586d4a12-d7a2-285c-71e6-351b52df7b22_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:2 Def:5),HOU @ SAS,HOU,SAS,"Tuesday, December 3",5,https://videos.nba.com/nba/pbp/media/2019/11/30/0021900282/379/586d4a12-d7a2-285c-71e6-351b52df7b22_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:2 Def:6),HOU @ SAS,HOU,SAS,"Tuesday, December 3",6,https://videos.nba.com/nba/pbp/media/2019/11/30/0021900282/379/586d4a12-d7a2-285c-71e6-351b52df7b22_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:1),HOU @ TOR,HOU,TOR,"Thursday, December 5",2,https://videos.nba.com/nba/pbp/media/2019/11/30/0021900282/379/586d4a12-d7a2-285c-71e6-351b52df7b22_1280x720.mp4
2019-20,1,James Harden,DREB,Harden REBOUND (Off:0 Def:2),HOU @ TOR,HOU,TOR,"Thursday, December 5",2,https://videos.nba.com/nba/pbp/media/2019/11/30/0021900282/379/586d4a12-d7a2-285c-71e6-351b52df7b22_1280x720.mp4
