SEASON,PLAYER ID,PLAYER NAME,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:1),OREB,NOP @ OKC,NOP,OKC,"Sunday, December 21",2,https://videos.nba.com/nba/pbp/media/2014/12/21/0021400408/249/53d067fe-edba-4c86-650e-1bd4e023bb23_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:1),OREB,NOP @ OKC,NOP,OKC,"Sunday, December 21",3,https://videos.nba.com/nba/pbp/media/2014/12/21/0021400408/278/14018d0c-a84e-86a5-0e91-1e18a4546aaf_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,POR @ OKC,POR,OKC,"Tuesday, December 23",1,https://videos.nba.com/nba/pbp/media/2014/12/23/0021400424/68/8c8e088b-c7ab-9703-3f81-974a962441d0_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,POR @ OKC,POR,OKC,"Tuesday, December 23",2,https://videos.nba.com/nba/pbp/media/2014/12/23/0021400424/197/ecea585c-39c1-b8e1-98f9-962749900133_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:2),OREB,POR @ OKC,POR,OKC,"Tuesday, December 23",2,https://videos.nba.com/nba/pbp/media/2014/12/23/0021400424/208/ad2dc965-9618-e0e4-70d6-a2cc2d18a612_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:2),OREB,POR @ OKC,POR,OKC,"Tuesday, December 23",3,https://videos.nba.com/nba/pbp/media/2014/12/23/0021400424/318/5287aa76-78b2-336b-b191-c3208e522c9c_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:5 Def:5),OREB,POR @ OKC,POR,OKC,"Tuesday, December 23",5,https://videos.nba.com/nba/pbp/media/2014/12/23/0021400424/566/09e6b523-79a7-e7f7-3eb9-2036a50cc50c_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,OKC @ SAS,OKC,SAS,"Thursday, December 25",2,https://videos.nba.com/nba/pbp/media/2014/12/25/0021400428/244/9175648b-a8da-6c3e-76b5-475868852a83_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,CHA @ OKC,CHA,OKC,"Friday, December 26",3,https://videos.nba.com/nba/pbp/media/2014/12/26/0021400438/390/fd49dde8-97b1-ac20-85be-e1e4f6e001b0_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,OKC @ DAL,OKC,DAL,"Sunday, December 28",2,https://videos.nba.com/nba/pbp/media/2014/12/28/0021400455/227/f69246eb-ecd3-e1f6-47ae-2a76393a6d38_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:1),OREB,OKC @ DAL,OKC,DAL,"Sunday, December 28",2,https://videos.nba.com/nba/pbp/media/2014/12/28/0021400455/229/63e9454f-6ee7-922b-0c76-64d075a00900_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:4),OREB,OKC @ DAL,OKC,DAL,"Sunday, December 28",3,https://videos.nba.com/nba/pbp/media/2014/12/28/0021400455/387/b840410d-f7f0-5054-931a-de450de0691d_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,PHX @ OKC,PHX,OKC,"Wednesday, December 31",2,https://videos.nba.com/nba/pbp/media/2014/12/31/0021400480/164/def9caff-3c08-6951-a270-bcee27e2c1ea_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:1),OREB,PHX @ OKC,PHX,OKC,"Wednesday, December 31",2,https://videos.nba.com/nba/pbp/media/2014/12/31/0021400480/207/bce298f3-8b8b-c821-cf71-4c95a661efd3_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,OKC @ GSW,OKC,GSW,"Monday, January 5",1,https://videos.nba.com/nba/pbp/media/2015/01/05/0021400518/28/88af5964-36ae-28cc-4915-8c650c1129a2_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:0),OREB,OKC @ GSW,OKC,GSW,"Monday, January 5",1,https://videos.nba.com/nba/pbp/media/2015/01/05/0021400518/113/9440b9f2-f34b-d351-f4fb-7967265663ed_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:0),OREB,OKC @ GSW,OKC,GSW,"Monday, January 5",1,https://videos.nba.com/nba/pbp/media/2015/01/05/0021400518/149/228c953a-8c46-9de9-5c01-1eaadc3414cf_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:2),OREB,OKC @ GSW,OKC,GSW,"Monday, January 5",3,https://videos.nba.com/nba/pbp/media/2015/01/05/0021400518/395/fb2bfef2-d97e-db0f-7877-d67bc1a07f73_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,OKC @ SAC,OKC,SAC,"Wednesday, January 7",1,https://videos.nba.com/nba/pbp/media/2015/01/07/0021400532/72/2b32e586-0321-48ef-5840-394120f5892e_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:1),OREB,OKC @ SAC,OKC,SAC,"Wednesday, January 7",1,https://videos.nba.com/nba/pbp/media/2015/01/07/0021400532/81/2fa73aef-04ee-5219-0654-d0bf5c541922_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:2),OREB,OKC @ SAC,OKC,SAC,"Wednesday, January 7",3,https://videos.nba.com/nba/pbp/media/2015/01/07/0021400532/412/d1fcc7c6-4acd-f6d2-e6ac-a41dc42521ae_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,UTA @ OKC,UTA,OKC,"Friday, January 9",2,https://videos.nba.com/nba/pbp/media/2015/01/09/0021400542/181/5d540def-42c6-3369-18e1-8c8d55d4b869_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:4),OREB,OKC @ HOU,OKC,HOU,"Thursday, January 15",3,https://videos.nba.com/nba/pbp/media/2015/01/15/0021400584/385/9828ffc3-27b1-4462-51c6-1c803be5140f_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:4),OREB,OKC @ HOU,OKC,HOU,"Thursday, January 15",3,https://videos.nba.com/nba/pbp/media/2015/01/15/0021400584/391/e3e11949-f9b5-c5bb-7fbb-3e9e9a962ac1_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:4),OREB,OKC @ HOU,OKC,HOU,"Thursday, January 15",4,https://videos.nba.com/nba/pbp/media/2015/01/15/0021400584/466/e3889ad8-66fe-2709-d5f2-e5fc33e97411_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:6),OREB,GSW @ OKC,GSW,OKC,"Friday, January 16",2,https://videos.nba.com/nba/pbp/media/2015/01/16/0021400593/277/2ed444c2-668b-d6bd-1e6f-b83d3e46c311_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:7),OREB,GSW @ OKC,GSW,OKC,"Friday, January 16",3,https://videos.nba.com/nba/pbp/media/2015/01/16/0021400593/373/b511ac96-6a17-7b95-0113-3c5fc8042e0d_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:10),OREB,GSW @ OKC,GSW,OKC,"Friday, January 16",4,https://videos.nba.com/nba/pbp/media/2015/01/16/0021400593/505/93654f8e-fba7-591b-9122-ac239fbbbcfa_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,OKC @ ORL,OKC,ORL,"Sunday, January 18",3,https://videos.nba.com/nba/pbp/media/2015/01/18/0021400609/311/6a664414-736a-a340-7d7b-1a4e292dd9e8_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,OKC @ MIA,OKC,MIA,"Tuesday, January 20",1,https://videos.nba.com/nba/pbp/media/2015/01/20/0021400623/16/619177fc-09d6-93c4-b611-895a42db8fb7_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:0),OREB,OKC @ MIA,OKC,MIA,"Tuesday, January 20",1,https://videos.nba.com/nba/pbp/media/2015/01/20/0021400623/39/63c48cd3-0a02-bd76-38f7-afa9e7c91d9b_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:1),OREB,OKC @ MIA,OKC,MIA,"Tuesday, January 20",2,https://videos.nba.com/nba/pbp/media/2015/01/20/0021400623/197/6b1259a7-c3f0-3eaa-5702-164e90ee0a7d_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:1),OREB,OKC @ MIA,OKC,MIA,"Tuesday, January 20",3,https://videos.nba.com/nba/pbp/media/2015/01/20/0021400623/281/d026de2d-4981-5989-cdd2-05161344f078_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:5 Def:3),OREB,OKC @ MIA,OKC,MIA,"Tuesday, January 20",4,https://videos.nba.com/nba/pbp/media/2015/01/20/0021400623/439/071f46cf-2ecc-a616-73ce-c99ab259b232_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,OKC @ WAS,OKC,WAS,"Wednesday, January 21",3,https://videos.nba.com/nba/pbp/media/2015/01/21/0021400633/411/907d38a6-92c3-bf7f-62de-521a136a678c_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:6),OREB,OKC @ WAS,OKC,WAS,"Wednesday, January 21",5,https://videos.nba.com/nba/pbp/media/2015/01/21/0021400633/593/29529e99-61ce-66f9-4d99-aefaeea1e74d_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,OKC @ ATL,OKC,ATL,"Friday, January 23",1,https://videos.nba.com/nba/pbp/media/2015/01/23/0021400642/64/f9729dbd-8c0d-0b88-dc60-4f8f8dc344ab_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 25",2,https://videos.nba.com/nba/pbp/media/2015/01/25/0021400658/202/bd396ed9-9ba6-f50a-ef64-d18ac64fccdb_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 25",2,https://videos.nba.com/nba/pbp/media/2015/01/25/0021400658/226/02364c54-dbe6-e0fe-a3a8-60d61d66a65f_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:2),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 25",2,https://videos.nba.com/nba/pbp/media/2015/01/25/0021400658/233/c35f2d89-08f4-8b22-5f7a-370c962037a9_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:4),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 25",4,https://videos.nba.com/nba/pbp/media/2015/01/25/0021400658/516/a5d2273e-155d-d976-ec10-6a97170f66b8_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,MIN @ OKC,MIN,OKC,"Monday, January 26",4,https://videos.nba.com/nba/pbp/media/2015/01/26/0021400672/460/0634aeff-338f-a43d-f12b-1b3b8256600d_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:5),OREB,OKC @ MEM,OKC,MEM,"Saturday, January 31",4,https://videos.nba.com/nba/pbp/media/2015/01/31/0021400710/484/0b2dbfa9-4a67-ed1a-c351-7819f43784b3_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,ORL @ OKC,ORL,OKC,"Monday, February 2",1,https://videos.nba.com/nba/pbp/media/2015/02/02/0021400723/94/d6432ed6-9e8c-648f-16ff-91c7c4baa56f_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,NOP @ OKC,NOP,OKC,"Friday, February 6",2,https://videos.nba.com/nba/pbp/media/2015/02/06/0021400755/221/30507e29-a41a-e136-04ee-e35c1ca4c087_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:4),OREB,NOP @ OKC,NOP,OKC,"Friday, February 6",3,https://videos.nba.com/nba/pbp/media/2015/02/06/0021400755/381/0d658cbc-b244-f900-f540-69c41736d256_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:5),OREB,NOP @ OKC,NOP,OKC,"Friday, February 6",4,https://videos.nba.com/nba/pbp/media/2015/02/06/0021400755/544/06ea98db-41a7-3f2f-2d1e-935ea656372d_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,LAC @ OKC,LAC,OKC,"Sunday, February 8",1,https://videos.nba.com/nba/pbp/media/2015/02/08/0021400765/67/d1a4f226-44a0-3e69-3ea2-32764cf100bc_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:6),OREB,LAC @ OKC,LAC,OKC,"Sunday, February 8",3,https://videos.nba.com/nba/pbp/media/2015/02/08/0021400765/352/9f2665e7-292d-6fc9-50a0-40fe7599c71d_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,OKC @ DEN,OKC,DEN,"Monday, February 9",2,https://videos.nba.com/nba/pbp/media/2015/02/09/0021400782/200/bbdd67f0-2bf4-9caf-9ab1-b3caea44b88f_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,MEM @ OKC,MEM,OKC,"Wednesday, February 11",1,https://videos.nba.com/nba/pbp/media/2015/02/11/0021400795/72/000fe5b3-60c0-25e8-40c2-ee919d084373_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,DAL @ OKC,DAL,OKC,"Thursday, February 19",2,https://videos.nba.com/nba/pbp/media/2015/02/19/0021400801/251/e1b8bd33-9744-5759-92ef-0f3d16f2f165_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:3),OREB,DAL @ OKC,DAL,OKC,"Thursday, February 19",3,https://videos.nba.com/nba/pbp/media/2015/02/19/0021400801/327/1dee8156-6d3d-c945-d812-74e5dddb388e_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,OKC @ CHA,OKC,CHA,"Saturday, February 21",1,https://videos.nba.com/nba/pbp/media/2015/02/21/0021400816/33/9ab70669-a086-9307-dca0-866192617041_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,OKC @ CHA,OKC,CHA,"Saturday, February 21",3,https://videos.nba.com/nba/pbp/media/2015/02/21/0021400816/350/e2559e6c-14a3-e882-4bae-2060a8bf5133_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:6),OREB,DEN @ OKC,DEN,OKC,"Sunday, February 22",3,https://videos.nba.com/nba/pbp/media/2015/02/22/0021400826/364/8e80e2a5-b974-cda1-b658-632180b5ec79_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,OKC @ PHX,OKC,PHX,"Thursday, February 26",1,https://videos.nba.com/nba/pbp/media/2015/02/26/0021400855/5/e8b0b19d-1819-099f-45e8-9dc0f9c4c508_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:1),OREB,OKC @ PHX,OKC,PHX,"Thursday, February 26",1,https://videos.nba.com/nba/pbp/media/2015/02/26/0021400855/63/5ea622b6-8078-e925-929d-aaf1778cf243_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:11),OREB,OKC @ PHX,OKC,PHX,"Thursday, February 26",5,https://videos.nba.com/nba/pbp/media/2015/02/26/0021400855/626/b99a3dec-9965-c99b-024f-00d89d684f18_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,OKC @ POR,OKC,POR,"Friday, February 27",1,https://videos.nba.com/nba/pbp/media/2015/02/27/0021400869/11/f7796d77-d876-c6aa-2d9f-589231f732d5_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,OKC @ POR,OKC,POR,"Friday, February 27",2,https://videos.nba.com/nba/pbp/media/2015/02/27/0021400869/183/62976d64-e721-f77b-7716-f41b04b2515a_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:8),OREB,OKC @ POR,OKC,POR,"Friday, February 27",4,https://videos.nba.com/nba/pbp/media/2015/02/27/0021400869/455/1610a840-e374-1104-281b-9a98c1f4734e_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:8),OREB,OKC @ POR,OKC,POR,"Friday, February 27",4,https://videos.nba.com/nba/pbp/media/2015/02/27/0021400869/469/e6d9eab2-7acb-5881-3f46-3acfd2e13a19_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:5 Def:8),OREB,OKC @ POR,OKC,POR,"Friday, February 27",4,https://videos.nba.com/nba/pbp/media/2015/02/27/0021400869/504/55e20b55-155c-77f2-22bb-987321564b18_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,PHI @ OKC,PHI,OKC,"Wednesday, March 4",1,https://videos.nba.com/nba/pbp/media/2015/03/04/0021400904/136/a352ab7e-11d5-0224-ac88-73ab8d60d9d5_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:8),OREB,PHI @ OKC,PHI,OKC,"Wednesday, March 4",3,https://videos.nba.com/nba/pbp/media/2015/03/04/0021400904/421/2fef8d31-e790-f48a-c25a-470839bd87b7_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:10),OREB,PHI @ OKC,PHI,OKC,"Wednesday, March 4",4,https://videos.nba.com/nba/pbp/media/2015/03/04/0021400904/576/d8c637a5-9ca5-1b11-6a1f-b93b0c3ba877_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,OKC @ CHI,OKC,CHI,"Thursday, March 5",2,https://videos.nba.com/nba/pbp/media/2015/03/05/0021400909/200/ca84c85c-be3f-ba10-0bb5-751fd08e8691_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:4),OREB,OKC @ CHI,OKC,CHI,"Thursday, March 5",4,https://videos.nba.com/nba/static/missing.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,TOR @ OKC,TOR,OKC,"Sunday, March 8",1,https://videos.nba.com/nba/pbp/media/2015/03/08/0021400936/73/3fd4fbda-3e34-4779-122a-adc75abd2162_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,TOR @ OKC,TOR,OKC,"Sunday, March 8",2,https://videos.nba.com/nba/pbp/media/2015/03/08/0021400936/212/64e7765e-132a-6606-902d-545206f9e934_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:2),OREB,TOR @ OKC,TOR,OKC,"Sunday, March 8",3,https://videos.nba.com/nba/pbp/media/2015/03/08/0021400936/266/b8c9640a-7db2-576a-46bd-3c56e68cc2fe_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,LAC @ OKC,LAC,OKC,"Wednesday, March 11",1,https://videos.nba.com/nba/pbp/media/2015/03/11/0021400957/7/a15bafab-f387-334f-20d1-4560f3b24ec1_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:6),OREB,LAC @ OKC,LAC,OKC,"Wednesday, March 11",3,https://videos.nba.com/nba/pbp/media/2015/03/11/0021400957/282/03d75c3d-e5dd-9839-f160-0d22721ca9d8_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,MIN @ OKC,MIN,OKC,"Friday, March 13",1,https://videos.nba.com/nba/pbp/media/2015/03/13/0021400971/40/641ff8e1-3447-3d92-fc48-1be7510e9e67_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:6),OREB,MIN @ OKC,MIN,OKC,"Friday, March 13",4,https://videos.nba.com/nba/pbp/media/2015/03/13/0021400971/457/128f50a7-5cf9-9e41-0626-9ba54e7bd13f_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:6),OREB,MIN @ OKC,MIN,OKC,"Friday, March 13",4,https://videos.nba.com/nba/pbp/media/2015/03/13/0021400971/501/d9d034f5-4735-8a5b-5ef4-982902f32b6a_1280x720.mp4
2014-15,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:6),OREB,MIN @ OKC,MIN,OKC,"Friday, March 13",4,https://videos.nba.com/nba/pbp/media/2015/03/13/0021400971/525/e336df6f-57a8-ce94-45b3-744f0d02c08c_1280x720.mp4
