SEASON,PLAYER ID,PLAYER NAME,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:6),OREB,BKN @ OKC,BKN,OKC,"Friday, November 18",3,https://videos.nba.com/nba/pbp/media/2016/11/18/0021600178/344/262c1a68-b46b-c436-6182-4a767a978c7c_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,IND @ OKC,IND,OKC,"Sunday, November 20",3,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600195/306/cd8ed887-fc2a-bab5-b5c2-e10e7af4f1b8_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:1),OREB,IND @ OKC,IND,OKC,"Sunday, November 20",4,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600195/425/24a1c7c7-6386-4088-1d50-25e646b7eecf_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:4),OREB,IND @ OKC,IND,OKC,"Sunday, November 20",4,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600195/508/86352ea4-4474-374a-04dd-4290d36a5a3d_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:5),OREB,IND @ OKC,IND,OKC,"Sunday, November 20",5,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600195/626/64edec5a-9a4a-e4ab-ebcd-c82aebd83af3_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:5 Def:5),OREB,IND @ OKC,IND,OKC,"Sunday, November 20",5,https://videos.nba.com/nba/pbp/media/2016/11/20/0021600195/632/013ae267-d9d4-bddd-abaf-a33ebeb1e8c5_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,OKC @ LAL,OKC,LAL,"Tuesday, November 22",1,https://videos.nba.com/nba/pbp/media/2016/11/22/0021600211/53/971bae32-3309-115d-c7e0-8bb3d960e569_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:0),OREB,OKC @ LAL,OKC,LAL,"Tuesday, November 22",1,https://videos.nba.com/nba/pbp/media/2016/11/22/0021600211/54/3a6c68fa-ea76-c3c1-872f-a83966cc9b69_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:1),OREB,OKC @ LAL,OKC,LAL,"Tuesday, November 22",3,https://videos.nba.com/nba/pbp/media/2016/11/22/0021600211/269/f4ed2a09-1b72-8bb4-43e9-4da7259c73c6_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,OKC @ SAC,OKC,SAC,"Wednesday, November 23",2,https://videos.nba.com/nba/pbp/media/2016/11/23/0021600224/280/81e8af7d-caa2-5555-c73d-9f567cdb6764_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,OKC @ DEN,OKC,DEN,"Friday, November 25",2,https://videos.nba.com/nba/pbp/media/2016/11/25/0021600235/177/6c824bdc-ab8d-4b15-a455-58a9d99f2e9d_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,DET @ OKC,DET,OKC,"Saturday, November 26",1,https://videos.nba.com/nba/pbp/media/2016/11/26/0021600242/5/5c95b84d-d26b-aa67-d3cb-9dfef598b01c_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:7),OREB,DET @ OKC,DET,OKC,"Saturday, November 26",3,https://videos.nba.com/nba/pbp/media/2016/11/26/0021600242/296/8ad8bb71-f4fa-2ec3-87c6-c2aa4bcc2634_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:7),OREB,DET @ OKC,DET,OKC,"Saturday, November 26",3,https://videos.nba.com/nba/pbp/media/2016/11/26/0021600242/299/ee287c91-e878-3f9e-fd81-1425beb48618_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,OKC @ NYK,OKC,NYK,"Monday, November 28",2,https://videos.nba.com/nba/pbp/media/2016/11/28/0021600255/174/ce525a92-0171-5314-5c76-b992c821dd62_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,OKC @ NYK,OKC,NYK,"Monday, November 28",2,https://videos.nba.com/nba/pbp/media/2016/11/28/0021600255/176/1d1b1f64-74b6-3915-6328-dbd42bc1a268_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:2),OREB,OKC @ NYK,OKC,NYK,"Monday, November 28",2,https://videos.nba.com/nba/pbp/media/2016/11/28/0021600255/216/0bddf5b3-69d6-2952-a752-04e3ba2cf626_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:9),OREB,OKC @ NYK,OKC,NYK,"Monday, November 28",3,https://videos.nba.com/nba/pbp/media/2016/11/28/0021600255/339/6c9917eb-3285-4c00-928b-5773e069e584_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:5 Def:9),OREB,OKC @ NYK,OKC,NYK,"Monday, November 28",3,https://videos.nba.com/nba/pbp/media/2016/11/28/0021600255/372/a42904be-c9c3-0e56-b962-e00111dfcf44_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,WAS @ OKC,WAS,OKC,"Wednesday, November 30",1,https://videos.nba.com/nba/pbp/media/2016/11/30/0021600270/53/47f21c69-d746-053d-5c88-2407ef1b24e2_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,WAS @ OKC,WAS,OKC,"Wednesday, November 30",1,https://videos.nba.com/nba/pbp/media/2016/11/30/0021600270/78/256b3723-9457-bbb3-d5f1-ce76e9967c0e_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:9),OREB,WAS @ OKC,WAS,OKC,"Wednesday, November 30",4,https://videos.nba.com/nba/pbp/media/2016/11/30/0021600270/505/f29ab271-5681-7661-e783-f3c7e807c1d6_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:10),OREB,WAS @ OKC,WAS,OKC,"Wednesday, November 30",5,https://videos.nba.com/nba/pbp/media/2016/11/30/0021600270/555/9b39858e-e1ea-9590-3f6a-ec4d2e55bd30_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:6),OREB,NOP @ OKC,NOP,OKC,"Sunday, December 4",2,https://videos.nba.com/nba/pbp/media/2016/12/04/0021600301/219/b24edd56-d95d-3ba3-0bcb-1ed1552a12ec_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:10),OREB,OKC @ ATL,OKC,ATL,"Monday, December 5",3,https://videos.nba.com/nba/pbp/media/2016/12/05/0021600307/362/e622ebb5-5538-6d41-58bc-b2e28b429574_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,HOU @ OKC,HOU,OKC,"Friday, December 9",1,https://videos.nba.com/nba/pbp/media/2016/12/09/0021600341/91/74ebd861-b93d-c291-834d-4a069c1f0be2_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:4),OREB,BOS @ OKC,BOS,OKC,"Sunday, December 11",2,https://videos.nba.com/nba/pbp/media/2016/12/11/0021600357/153/b13e4001-3edd-ecfd-c3a9-ebe29faaac92_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:4),OREB,BOS @ OKC,BOS,OKC,"Sunday, December 11",2,https://videos.nba.com/nba/pbp/media/2016/12/11/0021600357/194/73654b0b-631c-c4f8-1304-b982c4633336_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:7),OREB,BOS @ OKC,BOS,OKC,"Sunday, December 11",4,https://videos.nba.com/nba/pbp/media/2016/12/11/0021600357/447/e5b9bac3-4fd5-145d-0e7f-5588063c2a4b_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,OKC @ POR,OKC,POR,"Tuesday, December 13",2,https://videos.nba.com/nba/pbp/media/2016/12/13/0021600373/259/7a03817a-8aa6-4ec2-be6a-7727978f86ee_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:3),OREB,OKC @ POR,OKC,POR,"Tuesday, December 13",2,https://videos.nba.com/nba/pbp/media/2016/12/13/0021600373/293/0a73b676-5e85-621c-0dbd-a5bbfbe8a512_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:5),OREB,OKC @ UTA,OKC,UTA,"Wednesday, December 14",4,https://videos.nba.com/nba/pbp/media/2016/12/14/0021600382/471/8414580b-f6f1-083e-ee46-22d51556886d_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:4),OREB,ATL @ OKC,ATL,OKC,"Monday, December 19",2,https://videos.nba.com/nba/pbp/media/2016/12/19/0021600415/157/1efbeae9-9734-e64b-ec19-cfb610f973e3_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:9),OREB,ATL @ OKC,ATL,OKC,"Monday, December 19",4,https://videos.nba.com/nba/pbp/media/2016/12/19/0021600415/527/09782751-e284-dd17-6d23-22d18d7b5004_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:5),OREB,OKC @ NOP,OKC,NOP,"Wednesday, December 21",3,https://videos.nba.com/nba/pbp/media/2016/12/21/0021600433/313/2df450f8-5454-28a5-c0b6-3c89a234cf3d_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,OKC @ BOS,OKC,BOS,"Friday, December 23",1,https://videos.nba.com/nba/pbp/media/2016/12/23/0021600445/28/461b9c7a-f460-e5df-ab25-87282e3f7639_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,MIN @ OKC,MIN,OKC,"Sunday, December 25",3,https://videos.nba.com/nba/pbp/media/2016/12/25/0021600459/343/ae0977a7-3deb-a49d-2a2f-21f940111b48_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:4),OREB,MIN @ OKC,MIN,OKC,"Sunday, December 25",4,https://videos.nba.com/nba/pbp/media/2016/12/25/0021600459/448/03f1841f-92ff-be5e-29ba-df03ab513756_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:4),OREB,MIN @ OKC,MIN,OKC,"Sunday, December 25",4,https://videos.nba.com/nba/pbp/media/2016/12/25/0021600459/495/56c5e0aa-165a-71fd-2890-d6500e4461a5_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,OKC @ MEM,OKC,MEM,"Thursday, December 29",1,https://videos.nba.com/nba/pbp/media/2016/12/29/0021600487/91/446588ba-c1ef-4a1a-f6d1-57091e1df4b0_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,OKC @ MEM,OKC,MEM,"Thursday, December 29",2,https://videos.nba.com/nba/pbp/media/2016/12/29/0021600487/282/e2c313b5-e6ad-5fa4-e894-35caf8de48e8_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:8),OREB,OKC @ CHA,OKC,CHA,"Wednesday, January 4",2,https://videos.nba.com/nba/pbp/media/2017/01/04/0021600529/290/01768b07-129c-2bed-5e91-cee27e64b7a9_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:12),OREB,OKC @ CHA,OKC,CHA,"Wednesday, January 4",3,https://videos.nba.com/nba/pbp/media/2017/01/04/0021600529/380/fbc01fd9-cbeb-a8c9-294e-74e4a96f0e68_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:12),OREB,OKC @ CHA,OKC,CHA,"Wednesday, January 4",4,https://videos.nba.com/nba/pbp/media/2017/01/04/0021600529/624/7f248686-6e66-912a-32fe-39511ce4b6ac_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:5),OREB,OKC @ HOU,OKC,HOU,"Thursday, January 5",3,https://videos.nba.com/nba/pbp/media/2017/01/05/0021600540/382/8fdf975e-ce38-1002-4c8d-5cd285c47e92_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:4),OREB,DEN @ OKC,DEN,OKC,"Saturday, January 7",1,https://videos.nba.com/nba/pbp/media/2017/01/07/0021600555/71/4b07fe2c-a9d2-cbf7-6798-ac0935e199f5_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:8),OREB,DEN @ OKC,DEN,OKC,"Saturday, January 7",3,https://videos.nba.com/nba/pbp/media/2017/01/07/0021600555/269/fa47e7d5-dad3-5574-37d8-2413d1c90469_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,MEM @ OKC,MEM,OKC,"Wednesday, January 11",1,https://videos.nba.com/nba/pbp/media/2017/01/11/0021600581/50/8ade7a43-befc-8d36-7c27-000a6c0af4e9_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,OKC @ MIN,OKC,MIN,"Friday, January 13",1,https://videos.nba.com/nba/pbp/media/2017/01/13/0021600596/44/73ff3a92-cb3f-9b2b-0dac-cd141498a04d_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:2),OREB,OKC @ MIN,OKC,MIN,"Friday, January 13",1,https://videos.nba.com/nba/pbp/media/2017/01/13/0021600596/76/5132ea72-b49c-5b03-c314-668df90f3626_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:7),OREB,OKC @ MIN,OKC,MIN,"Friday, January 13",4,https://videos.nba.com/nba/pbp/media/2017/01/13/0021600596/437/5bf930e5-6a8b-6ba8-76a0-cebc9e1145a4_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:6),OREB,OKC @ SAC,OKC,SAC,"Sunday, January 15",3,https://videos.nba.com/nba/pbp/media/2017/01/15/0021600610/412/209c7b66-37c7-ca87-5715-0cf94a81c261_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:9),OREB,OKC @ SAC,OKC,SAC,"Sunday, January 15",4,https://videos.nba.com/nba/pbp/media/2017/01/15/0021600610/573/8b3fac3e-9967-dfba-10ac-f48a3fe4904b_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:0),OREB,OKC @ LAC,OKC,LAC,"Monday, January 16",1,https://videos.nba.com/nba/pbp/media/2017/01/16/0021600621/18/40850d64-2d60-eca0-97d9-42e92c8f33bf_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:1),OREB,OKC @ GSW,OKC,GSW,"Wednesday, January 18",1,https://videos.nba.com/nba/pbp/media/2017/01/18/0021600634/39/1e2ab44b-d22d-d571-c114-55d3933dffbf_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:3),OREB,OKC @ GSW,OKC,GSW,"Wednesday, January 18",2,https://videos.nba.com/nba/pbp/media/2017/01/18/0021600634/216/9c008ab4-15d1-0d3f-2c78-6d792af53bc3_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:6),OREB,OKC @ GSW,OKC,GSW,"Wednesday, January 18",3,https://videos.nba.com/nba/pbp/media/2017/01/18/0021600634/293/07818ab2-7c5e-c012-19a6-15b87fbb0ea0_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:8),OREB,OKC @ GSW,OKC,GSW,"Wednesday, January 18",3,https://videos.nba.com/nba/pbp/media/2017/01/18/0021600634/349/0ecc04ac-88f2-fd8a-b0d6-c8c7657b4b4f_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:7),OREB,OKC @ UTA,OKC,UTA,"Monday, January 23",4,https://videos.nba.com/nba/pbp/media/2017/01/23/0021600673/474/88d80b03-ffe9-0b66-b3c1-5f004b434ae7_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:6),OREB,OKC @ NOP,OKC,NOP,"Wednesday, January 25",2,https://videos.nba.com/nba/pbp/media/2017/01/25/0021600686/301/056e663a-cfee-2010-0e62-bd2bb96eccfb_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:5),OREB,DAL @ OKC,DAL,OKC,"Thursday, January 26",3,https://videos.nba.com/nba/pbp/media/2017/01/26/0021600690/377/3e46252f-b5d1-0b79-be7d-8822709ea54e_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:6),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 29",2,https://videos.nba.com/nba/pbp/media/2017/01/29/0021600712/237/de4f8ab2-8aa7-46d1-76fd-4f11c36d4433_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:6),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 29",2,https://videos.nba.com/nba/pbp/media/2017/01/29/0021600712/238/22573208-7616-69a5-b998-6789fed856dc_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:3 Def:6),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 29",3,https://videos.nba.com/nba/pbp/media/2017/01/29/0021600712/328/c659e330-d096-d9fd-3c35-3f005960a9da_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:4 Def:6),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 29",3,https://videos.nba.com/nba/pbp/media/2017/01/29/0021600712/357/7546a384-0d33-349e-5c28-2afd2365ba8c_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:5 Def:6),OREB,OKC @ CLE,OKC,CLE,"Sunday, January 29",3,https://videos.nba.com/nba/pbp/media/2017/01/29/0021600712/375/974a8d22-5349-f7e7-adfd-85d040084c0c_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,OKC @ SAS,OKC,SAS,"Tuesday, January 31",3,https://videos.nba.com/nba/pbp/media/2017/01/31/0021600727/422/09541602-2489-8db6-f4bb-144372adc71a_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:2),OREB,CHI @ OKC,CHI,OKC,"Wednesday, February 1",1,https://videos.nba.com/nba/pbp/media/2017/02/01/0021600740/66/5e2e7aa2-d4e3-e752-8523-f300aab945d8_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:7),OREB,MEM @ OKC,MEM,OKC,"Friday, February 3",3,https://videos.nba.com/nba/pbp/media/2017/02/03/0021600750/320/83f585c7-0ca5-cb61-101e-89929f1bc3ec_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:9),OREB,MEM @ OKC,MEM,OKC,"Friday, February 3",4,https://videos.nba.com/nba/pbp/media/2017/02/03/0021600750/484/76f0021f-a351-e2e6-522b-d849c39abd55_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,POR @ OKC,POR,OKC,"Sunday, February 5",4,https://videos.nba.com/nba/pbp/media/2017/02/05/0021600767/507/3d5ce4e4-e100-90c1-0afc-d09994396f9f_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:6),OREB,OKC @ IND,OKC,IND,"Monday, February 6",2,https://videos.nba.com/nba/pbp/media/2017/02/06/0021600770/185/9e5217df-2c6f-c56b-66a9-c120145c7de8_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:2 Def:9),OREB,OKC @ IND,OKC,IND,"Monday, February 6",2,https://videos.nba.com/nba/pbp/media/2017/02/06/0021600770/258/cfa81bae-fd68-aa37-8e0d-29680225aba3_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:10),OREB,CLE @ OKC,CLE,OKC,"Thursday, February 9",3,https://videos.nba.com/nba/pbp/media/2017/02/09/0021600796/340/8d3d30f0-220c-1288-1d8b-7a8cabb9168c_1280x720.mp4
2016-17,1,Russell Westbrook,Westbrook REBOUND (Off:1 Def:3),OREB,GSW @ OKC,GSW,OKC,"Saturday, February 11",1,https://videos.nba.com/nba/pbp/media/2017/02/11/0021600813/80/7e0b526b-5a10-c144-e07a-c44ebddbd5cb_1280x720.mp4
