SEASON,PLAYER ID,PLAYER NAME,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:5),OREB,DEN @ HOU,DEN,HOU,"Wednesday, November 22",2,https://videos.nba.com/nba/pbp/media/2017/11/22/0021700259/336/9387ce0e-fdd1-64d9-50f7-122283720598_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:2),OREB,IND @ HOU,IND,HOU,"Wednesday, November 29",1,https://videos.nba.com/nba/pbp/media/2017/11/29/0021700308/82/4a5b889d-fbc6-732b-f96a-a5e8f2685a31_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:2 Def:2),OREB,IND @ HOU,IND,HOU,"Wednesday, November 29",1,https://videos.nba.com/nba/pbp/media/2017/11/29/0021700308/99/b708d160-28b0-2480-fbc1-e2ce7e5fab4c_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:0),OREB,HOU @ LAL,HOU,LAL,"Sunday, December 3",3,https://videos.nba.com/nba/pbp/media/2017/12/03/0021700338/371/cf027682-0614-0319-b1ec-956815f54874_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:0),OREB,HOU @ POR,HOU,POR,"Saturday, December 9",1,https://videos.nba.com/nba/pbp/media/2017/12/09/0021700384/18/d6965d48-e615-3f81-e1cf-4b4b5ac6edec_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:1),OREB,HOU @ OKC,HOU,OKC,"Monday, December 25",1,https://videos.nba.com/nba/pbp/media/2017/12/25/0021700496/80/4bcbd2c0-f923-3383-c946-e032f229955e_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:0),OREB,HOU @ WAS,HOU,WAS,"Friday, December 29",3,https://videos.nba.com/nba/pbp/media/2017/12/29/0021700521/387/c7903804-f918-c16a-4d79-a5684b2ec50f_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:0),OREB,MIN @ HOU,MIN,HOU,"Thursday, January 18",1,https://videos.nba.com/nba/pbp/media/2018/01/18/0021700665/77/16f58e96-5b9a-d064-9ffe-89dfa8eb2b87_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:1),OREB,HOU @ DAL,HOU,DAL,"Wednesday, January 24",2,https://videos.nba.com/nba/pbp/media/2018/01/24/0021700706/255/d7108a0b-db87-4ec9-1209-845cea456e71_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:0),OREB,PHX @ HOU,PHX,HOU,"Sunday, January 28",1,https://videos.nba.com/nba/pbp/media/2018/01/28/0021700732/24/eaf2a6e3-52fa-8f84-0b2e-6da2ea8b409b_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:2 Def:6),OREB,PHX @ HOU,PHX,HOU,"Sunday, January 28",3,https://videos.nba.com/nba/pbp/media/2018/01/28/0021700732/394/4619b57f-c18d-2214-7238-f3cbca7d811c_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:3 Def:6),OREB,PHX @ HOU,PHX,HOU,"Sunday, January 28",3,https://videos.nba.com/nba/pbp/media/2018/01/28/0021700732/490/d5b9fa89-e299-5edc-6016-3e416ea09acf_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:5),OREB,ORL @ HOU,ORL,HOU,"Tuesday, January 30",3,https://videos.nba.com/nba/pbp/media/2018/01/30/0021700748/303/e38095c4-22a2-ed00-be50-4f17ffd07be1_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:2 Def:7),OREB,ORL @ HOU,ORL,HOU,"Tuesday, January 30",4,https://videos.nba.com/nba/pbp/media/2018/01/30/0021700748/535/0f28a6f4-c38d-35f2-e3a3-d3c27fc7786a_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:3),OREB,DEN @ HOU,DEN,HOU,"Friday, February 9",2,https://videos.nba.com/nba/pbp/media/2018/02/09/0021700823/259/2dd3ab85-0740-de84-0cd8-92c39153b840_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:7),OREB,HOU @ DEN,HOU,DEN,"Sunday, February 25",4,https://videos.nba.com/nba/pbp/media/2018/02/25/0021700896/612/3c616593-b8a4-d1d4-fa2d-0390cf6c5381_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:2),OREB,HOU @ UTA,HOU,UTA,"Monday, February 26",1,https://videos.nba.com/nba/pbp/media/2018/02/26/0021700905/89/22ccdc94-bc39-829d-ad33-6a1a9b79efdb_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:4),OREB,BOS @ HOU,BOS,HOU,"Saturday, March 3",4,https://videos.nba.com/nba/pbp/media/2018/03/03/0021700939/568/40a3c3ee-8faf-2464-e884-c8584680854c_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:2 Def:5),OREB,BOS @ HOU,BOS,HOU,"Saturday, March 3",4,https://videos.nba.com/nba/pbp/media/2018/03/03/0021700939/606/172b83a7-b877-dbde-8814-dcfb48a0055d_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:2),OREB,SAS @ HOU,SAS,HOU,"Monday, March 12",1,https://videos.nba.com/nba/pbp/media/2018/03/12/0021701001/120/9b0ea8ba-8643-16a2-0018-bc4f7ca21ed0_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:2 Def:2),OREB,SAS @ HOU,SAS,HOU,"Monday, March 12",2,https://videos.nba.com/nba/pbp/media/2018/03/12/0021701001/275/6ba5f353-a5f2-c36b-cebe-25751fc27db6_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:0),OREB,LAC @ HOU,LAC,HOU,"Thursday, March 15",1,https://videos.nba.com/nba/pbp/media/2018/03/15/0021701023/80/52153c46-65d6-ed07-2da9-0dacb9b449e6_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:2 Def:3),OREB,LAC @ HOU,LAC,HOU,"Thursday, March 15",3,https://videos.nba.com/nba/pbp/media/2018/03/15/0021701023/411/22d8c397-046c-1cf2-a44d-da2c424dfe38_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:1),OREB,HOU @ NOP,HOU,NOP,"Saturday, March 17",1,https://videos.nba.com/nba/pbp/media/2018/03/17/0021701036/22/78d0a801-a810-5f5d-ec17-a8d8e87c0159_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:2 Def:4),OREB,HOU @ NOP,HOU,NOP,"Saturday, March 17",3,https://videos.nba.com/nba/pbp/media/2018/03/17/0021701036/325/1d8bd485-7748-81f2-a3df-7be27c6a4fe2_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:3 Def:7),OREB,HOU @ NOP,HOU,NOP,"Saturday, March 17",4,https://videos.nba.com/nba/pbp/media/2018/03/17/0021701036/506/d0262850-29b3-74a8-64a0-4eb777a70481_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:4 Def:7),OREB,HOU @ NOP,HOU,NOP,"Saturday, March 17",4,https://videos.nba.com/nba/pbp/media/2018/03/17/0021701036/548/18e0d60c-9073-712d-ea06-ad380d6cbeb0_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:1),OREB,HOU @ SAS,HOU,SAS,"Sunday, April 1",3,https://videos.nba.com/nba/pbp/media/2018/04/01/0021701145/331/dd36406b-d4b3-41ea-960c-eaf158334516_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:7),OREB,WAS @ HOU,WAS,HOU,"Tuesday, April 3",3,https://videos.nba.com/nba/pbp/media/2018/04/03/0021701161/383/33942732-3a19-f9e4-acf6-7b3348e3bd28_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:1),OREB,POR @ HOU,POR,HOU,"Thursday, April 5",1,https://videos.nba.com/nba/pbp/media/2018/04/05/0021701177/97/7582325d-7163-8669-c3e1-8482e7c95bdd_1280x720.mp4
2017-18,1,James Harden,Harden REBOUND (Off:1 Def:2),OREB,HOU @ LAL,HOU,LAL,"Tuesday, April 10",3,https://videos.nba.com/nba/pbp/media/2018/04/10/0021701218/367/4e38c7f1-856e-0ed9-a87c-1bb7eebd37ed_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:0),OREB,NOP @ MEM,NOP,MEM,"Wednesday, October 18",1,https://videos.nba.com/nba/pbp/media/2017/10/18/0021700008/62/d9122095-d074-30bf-61d0-e9f8bafa9f49_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:2),OREB,NOP @ MEM,NOP,MEM,"Wednesday, October 18",2,https://videos.nba.com/nba/pbp/media/2017/10/18/0021700008/288/fdc1242a-ba44-bb9a-9ea1-861e3b159a03_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:2),OREB,NOP @ MEM,NOP,MEM,"Wednesday, October 18",2,https://videos.nba.com/nba/pbp/media/2017/10/18/0021700008/315/f6e474d6-b503-351e-490b-0eb2b6772c89_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:4 Def:4),OREB,NOP @ MEM,NOP,MEM,"Wednesday, October 18",3,https://videos.nba.com/nba/pbp/media/2017/10/18/0021700008/398/ce8b777d-e832-b72c-0861-c831b6560f95_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:5 Def:5),OREB,NOP @ MEM,NOP,MEM,"Wednesday, October 18",3,https://videos.nba.com/nba/pbp/media/2017/10/18/0021700008/480/e8d5e657-c0d9-ec1d-1fef-73a794f28b40_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:6 Def:5),OREB,NOP @ MEM,NOP,MEM,"Wednesday, October 18",3,https://videos.nba.com/nba/pbp/media/2017/10/18/0021700008/485/06c8c7a9-296f-b1d9-0e72-a29596d87a3a_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:7 Def:8),OREB,NOP @ MEM,NOP,MEM,"Wednesday, October 18",4,https://videos.nba.com/nba/pbp/media/2017/10/18/0021700008/609/74ee6fdf-2e90-877c-1352-1e9eecc4039e_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:5 Def:9),OREB,GSW @ NOP,GSW,NOP,"Friday, October 20",1,https://videos.nba.com/nba/pbp/media/2017/10/20/0021700025/59/a72b79d2-08c7-a0bc-3034-4f2cf991c36b_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:1),OREB,GSW @ NOP,GSW,NOP,"Friday, October 20",2,https://videos.nba.com/nba/static/missing.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:4),OREB,GSW @ NOP,GSW,NOP,"Friday, October 20",3,https://videos.nba.com/nba/static/missing.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:4),OREB,GSW @ NOP,GSW,NOP,"Friday, October 20",3,https://videos.nba.com/nba/pbp/media/2017/10/20/0021700025/506/6b2f744e-d488-f4ba-0ef7-21de87fdfd63_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:4 Def:6),OREB,GSW @ NOP,GSW,NOP,"Friday, October 20",3,https://videos.nba.com/nba/static/missing.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:1),OREB,NOP @ LAL,NOP,LAL,"Sunday, October 22",1,https://videos.nba.com/nba/pbp/media/2017/10/22/0021700040/24/3a84c212-32e7-0092-5382-cfa90c0b3863_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:7),OREB,NOP @ LAL,NOP,LAL,"Sunday, October 22",3,https://videos.nba.com/nba/pbp/media/2017/10/22/0021700040/346/90fbedb1-c35e-e32c-3846-ff4d38e4f382_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:7),OREB,NOP @ LAL,NOP,LAL,"Sunday, October 22",3,https://videos.nba.com/nba/pbp/media/2017/10/22/0021700040/358/c3ac98e9-56d9-7e25-0c46-0f0f2220da96_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:5),OREB,CLE @ NOP,CLE,NOP,"Saturday, October 28",2,https://videos.nba.com/nba/pbp/media/2017/10/28/0021700077/226/ac17fe14-bffc-fba2-14f5-454a260c021e_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:7),OREB,CLE @ NOP,CLE,NOP,"Saturday, October 28",3,https://videos.nba.com/nba/pbp/media/2017/10/28/0021700077/407/cac542e8-8f67-4310-2085-90f6ed0f2fc0_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:7),OREB,CLE @ NOP,CLE,NOP,"Saturday, October 28",3,https://videos.nba.com/nba/pbp/media/2017/10/28/0021700077/449/184ab8a4-edb9-ede0-c136-7754ee2d7f63_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:4 Def:8),OREB,CLE @ NOP,CLE,NOP,"Saturday, October 28",4,https://videos.nba.com/nba/pbp/media/2017/10/28/0021700077/522/88e57f70-9249-ddf1-1da1-57ab4138d867_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:0),OREB,ORL @ NOP,ORL,NOP,"Monday, October 30",1,https://videos.nba.com/nba/pbp/media/2017/10/30/0021700097/80/fcedfe06-d923-5f20-8005-cef7fea8814a_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:2),OREB,ORL @ NOP,ORL,NOP,"Monday, October 30",2,https://videos.nba.com/nba/pbp/media/2017/10/30/0021700097/280/a49d64d5-df61-829d-72f7-9c9d14e4dee1_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:4),OREB,ORL @ NOP,ORL,NOP,"Monday, October 30",3,https://videos.nba.com/nba/pbp/media/2017/10/30/0021700097/418/a6f7e076-0cf8-3b77-9705-ca2bea4dbc85_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:2),OREB,MIN @ NOP,MIN,NOP,"Wednesday, November 1",1,https://videos.nba.com/nba/pbp/media/2017/11/01/0021700113/41/7440915b-0c71-d253-c5ca-35615222f67b_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:4),OREB,MIN @ NOP,MIN,NOP,"Wednesday, November 1",3,https://videos.nba.com/nba/pbp/media/2017/11/01/0021700113/334/8c3d51ab-83dc-3e4f-9e84-c47334eea62f_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:7),OREB,MIN @ NOP,MIN,NOP,"Wednesday, November 1",3,https://videos.nba.com/nba/pbp/media/2017/11/01/0021700113/452/04a133d0-98c0-a3a9-f679-ccdbfd2fcc27_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:10),OREB,NOP @ DAL,NOP,DAL,"Friday, November 3",4,https://videos.nba.com/nba/pbp/media/2017/11/03/0021700125/566/c43ab665-b2aa-5db1-a94d-fecd9aab242d_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:9),OREB,NOP @ CHI,NOP,CHI,"Saturday, November 4",3,https://videos.nba.com/nba/pbp/media/2017/11/04/0021700133/397/6798ed05-3ca1-b150-6640-44461d9f004b_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:11),OREB,NOP @ CHI,NOP,CHI,"Saturday, November 4",4,https://videos.nba.com/nba/pbp/media/2017/11/04/0021700133/561/fec87416-9a89-bb6e-5fed-435743c518e2_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:1),OREB,NOP @ IND,NOP,IND,"Tuesday, November 7",1,https://videos.nba.com/nba/pbp/media/2017/11/07/0021700150/24/a58bcc91-ccc8-37d3-d14b-92eaa0517bfc_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:7),OREB,NOP @ IND,NOP,IND,"Tuesday, November 7",3,https://videos.nba.com/nba/pbp/media/2017/11/07/0021700150/420/658acaad-01b8-8af9-608a-036561f3782e_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:11),OREB,NOP @ IND,NOP,IND,"Tuesday, November 7",4,https://videos.nba.com/nba/pbp/media/2017/11/07/0021700150/596/14e9045c-b695-f2b8-051b-7deb8d2d52f3_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:2),OREB,NOP @ TOR,NOP,TOR,"Thursday, November 9",3,https://videos.nba.com/nba/pbp/media/2017/11/09/0021700165/407/026d1603-fb0c-3662-fe7a-5fe4fa48bdca_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:5),OREB,LAC @ NOP,LAC,NOP,"Saturday, November 11",2,https://videos.nba.com/nba/pbp/media/2017/11/11/0021700178/264/16e377d0-f8a9-9dec-e9fd-b654f0cd6ce6_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:6),OREB,LAC @ NOP,LAC,NOP,"Saturday, November 11",2,https://videos.nba.com/nba/pbp/media/2017/11/11/0021700178/320/c8199a81-8e76-8387-bac3-aca56026adf1_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:0),OREB,ATL @ NOP,ATL,NOP,"Monday, November 13",1,https://videos.nba.com/nba/pbp/media/2017/11/13/0021700195/44/42875391-0186-9bc0-5159-04aa2db9296d_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:2),OREB,ATL @ NOP,ATL,NOP,"Monday, November 13",2,https://videos.nba.com/nba/pbp/media/2017/11/13/0021700195/304/d0693958-51b4-1ab7-73fd-1982c62b36a3_1280x720.mp4
2017-18,2,Anthony Davis,Davis Tip Dunk Shot (2 PTS),OREB,TOR @ NOP,TOR,NOP,"Wednesday, November 15",1,https://videos.nba.com/nba/pbp/media/2017/11/15/0021700211/42/e53cd450-d6ee-e5ac-5f35-86c499e9f0e0_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:3),OREB,NOP @ DEN,NOP,DEN,"Friday, November 17",2,https://videos.nba.com/nba/pbp/media/2017/11/17/0021700226/269/7837bb54-c932-5bad-809c-de947b8c0e45_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:10),OREB,OKC @ NOP,OKC,NOP,"Monday, November 20",4,https://videos.nba.com/nba/pbp/media/2017/11/20/0021700248/606/e69f91fc-36be-b4ce-bccf-c67511d51a52_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:1),OREB,NOP @ PHX,NOP,PHX,"Friday, November 24",1,https://videos.nba.com/nba/pbp/media/2017/11/24/0021700275/28/02797367-1979-19e8-4deb-1270c8dbd305_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:1),OREB,NOP @ PHX,NOP,PHX,"Friday, November 24",1,https://videos.nba.com/nba/pbp/media/2017/11/24/0021700275/83/6779e7c4-5afa-ca39-ca68-eb3e92b16304_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:5),OREB,NOP @ PHX,NOP,PHX,"Friday, November 24",2,https://videos.nba.com/nba/pbp/media/2017/11/24/0021700275/321/7183bacd-a10f-1168-787b-4da8ff3dc7c8_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:4 Def:5),OREB,NOP @ PHX,NOP,PHX,"Friday, November 24",3,https://videos.nba.com/nba/pbp/media/2017/11/24/0021700275/425/d6a4755d-4061-0094-c2e1-19ddac7e1237_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:4),OREB,NOP @ GSW,NOP,GSW,"Saturday, November 25",2,https://videos.nba.com/nba/pbp/media/2017/11/25/0021700284/263/16c0b504-5b5d-5231-3e73-bfe55d85b1dd_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:6),OREB,NOP @ GSW,NOP,GSW,"Saturday, November 25",3,https://videos.nba.com/nba/pbp/media/2017/11/25/0021700284/445/f316db52-b184-1975-03aa-1d71ab51523f_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:4 Def:11),OREB,NOP @ GSW,NOP,GSW,"Saturday, November 25",4,https://videos.nba.com/nba/pbp/media/2017/11/25/0021700284/661/67df97e9-8fa3-4eba-ca00-570b832e17cc_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:10),OREB,NOP @ GSW,NOP,GSW,"Saturday, November 25",4,https://videos.nba.com/nba/pbp/media/2017/11/25/0021700284/722/a1309eed-c4ef-7bae-b933-b32fae5873b9_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:0),OREB,MIN @ NOP,MIN,NOP,"Wednesday, November 29",1,https://videos.nba.com/nba/pbp/media/2017/11/29/0021700309/8/1266bc46-9e23-57e0-2e59-f5c0badf6503_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:6),OREB,NOP @ UTA,NOP,UTA,"Friday, December 1",2,https://videos.nba.com/nba/pbp/media/2017/12/01/0021700325/296/a745ef9c-8f9d-57d0-7b28-92e6bdb9e208_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:2),OREB,SAC @ NOP,SAC,NOP,"Friday, December 8",2,https://videos.nba.com/nba/pbp/media/2017/12/08/0021700373/165/764864c0-7c55-017f-cebe-a9c627a7de36_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:2),OREB,SAC @ NOP,SAC,NOP,"Friday, December 8",4,https://videos.nba.com/nba/pbp/media/2017/12/08/0021700373/507/ff0ef0f4-54c8-f136-ad9e-8869846fdbcf_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:2),OREB,SAC @ NOP,SAC,NOP,"Friday, December 8",4,https://videos.nba.com/nba/pbp/media/2017/12/08/0021700373/543/93434feb-da67-eaa2-1770-2d0e716cd167_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:0),OREB,PHI @ NOP,PHI,NOP,"Sunday, December 10",1,https://videos.nba.com/nba/pbp/media/2017/12/10/0021700389/78/21f3815e-4212-e94c-6307-c69f413439e8_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:0),OREB,MIL @ NOP,MIL,NOP,"Wednesday, December 13",1,https://videos.nba.com/nba/pbp/media/2017/12/13/0021700410/32/c901c727-f437-60bf-a137-6908fd274c04_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:3),OREB,MIL @ NOP,MIL,NOP,"Wednesday, December 13",3,https://videos.nba.com/nba/pbp/media/2017/12/13/0021700410/373/95e5221f-9a21-b791-8cd4-6d2c6ed6194d_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:3),OREB,MIL @ NOP,MIL,NOP,"Wednesday, December 13",3,https://videos.nba.com/nba/pbp/media/2017/12/13/0021700410/461/5b283b5f-d24d-4be1-c5fe-b6e173a203e9_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:2),OREB,NOP @ DEN,NOP,DEN,"Friday, December 15",1,https://videos.nba.com/nba/pbp/media/2017/12/15/0021700427/35/06d687fb-58d8-6c46-4b3d-738a4fa70e42_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:10),OREB,NOP @ DEN,NOP,DEN,"Friday, December 15",4,https://videos.nba.com/nba/pbp/media/2017/12/15/0021700427/574/f50bcab0-7ce1-cfac-9f3a-a3a556617c81_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:1 Def:1),OREB,NOP @ WAS,NOP,WAS,"Tuesday, December 19",1,https://videos.nba.com/nba/pbp/media/2017/12/19/0021700452/141/91033888-37e1-e46d-6247-2aed699534f1_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:2 Def:1),OREB,NOP @ WAS,NOP,WAS,"Tuesday, December 19",2,https://videos.nba.com/nba/pbp/media/2017/12/19/0021700452/171/23b4cc61-f7a0-42b4-2c56-e26687e912bb_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:3 Def:3),OREB,NOP @ WAS,NOP,WAS,"Tuesday, December 19",2,https://videos.nba.com/nba/pbp/media/2017/12/19/0021700452/213/a522220d-37bf-6b09-cfa2-4f4b12b6c579_1280x720.mp4
2017-18,2,Anthony Davis,Davis REBOUND (Off:4 Def:3),OREB,NOP @ WAS,NOP,WAS,"Tuesday, December 19",2,https://videos.nba.com/nba/pbp/media/2017/12/19/0021700452/237/7fdc2db4-235b-525d-670c-8630a2caaae6_1280x720.mp4
